	RDC_C	RDC_N
pp_76602	2.4475984666666664	1.874393801
pp_246869	8.043527642666668	6.845180333333333
pp_147461	5.247492944333334	6.213459495
pp_167288	11.48230284	9.782418805333334
pp_239959	44.366917289999996	51.5555278
pp_152459	1.0515556493333333	0.4915696146666667
pp_215392	11.290073603	9.611866868333333
pp_211761	0.451135825	0.672550781
pp_207403	1.6070363946666666	1.9122928929999998
pp_25690	8.500795987	10.092039176666667
pp_153371	1.3227831103333334	1.0198236203333333
pp_112312	189.32422126666665	244.842473
pp_87024	6.331663434	5.390526248333333
pp_173261	80.55814813333333	99.42186731999999
pp_228598	1.4244594016666667	1.10150456
pp_102855	67.0168284	78.17674489
pp_161362	3.3054317876666666	4.041633389666667
pp_78791	8.105699856000001	9.604301441333334
pp_215536	6.0105824236666665	10.580355716
pp_168775	5.612655026666666	6.791175149
pp_235090	0.120602578	0.07198835233333334
pp_135123	127.76164254	175.26453829000002
pp_152723	13.126348870333333	21.125229553333334
pp_193680	101.12216050666666	82.67348685333333
pp_219122	1.034366479	1.6219028389999999
pp_107043	1.2639745763333334	1.6047321296666666
pp_158140	220.85129363333334	259.96838560000003
pp_85592	6.787718981	5.738735351
pp_154690	1.0649988366666667	0.8277740513333334
pp_245303	3.3311955246666667	2.7816377146666666
pp_142188	0.4292679763333333	0.581726643
pp_92413	2.319812947	2.8695311253333333
pp_251386	3.3433085830000002	4.021926328999999
pp_192959	1.03376116	0.8259924823333333
pp_239936	3.702058868	1.9031772883333333
pp_153322	6.0659917163333334	5.169424695333333
pp_154388	3.470176416666667	4.192818406333333
pp_166885	23.581194240000002	20.083211273333333
pp_56776	15.11398387	12.828985683333334
pp_58185	0.8226978183333333	1.2947146983333333
pp_135768	1.8379038963333332	1.2626859463333333
pp_212260	61.294113206666665	72.15059937000001
pp_166244	23.220363911666666	35.596117459666665
pp_114610	0.846708245	0.6418220843333333
pp_218367	1.8673910933333333	1.4858429953333334
pp_133195	4.591196456333333	5.886909923
pp_61699	0.27469145533333333	0.37840281099999995
pp_245395	2.362008879	2.937237778
pp_233730	10.722928794333335	7.386047924
pp_202141	1.7276384409999999	2.2005027833333335
pp_220769	8.058652919	10.776529843666667
pp_85607	82.10654817	117.06639971
pp_212346	11.31966847	9.673792032333333
pp_155111	3.9877461976666666	5.237639991
pp_111159	4.613991683	5.453147754333333
pp_175661	2.954516970333333	3.5449882546666664
pp_136363	2.2243429696666666	2.659060911
pp_217257	1.7448777526666666	1.265235004
pp_235016	55.59009288666667	66.59365293
pp_170027	0.814287258	0.589535691
pp_218963	2.10228432	1.168640266
pp_129562	1.771664688	2.148412965
pp_227575	35.096554866666665	45.17375501666666
pp_192239	10.579719133333334	17.580399343333333
pp_199349	0.023071418333333333	0.05437589466666667
pp_233155	2.5510078086666668	3.0455199666666664
pp_152446	19.327733676666664	16.6479527
pp_65908	2.2792395953333333	1.8169084813333334
pp_74490	3.7488669729999997	4.509251431
pp_252454	0.29124115366666664	0.16939853966666668
pp_75510	0.10273860033333333	0.059526983000000006
pp_155310	7.875984167666667	10.060823126666667
pp_219492	0.5652196866666667	0.9683180456666667
pp_202506	52.65531946	67.98316482666667
pp_137236	0.17622991466666668	0.28590962033333334
pp_203130	1.2604640790000001	1.0048470623333334
pp_174645	5.157194488	6.14722224
pp_134905	1.158842663	1.5026871003333333
pp_91898	17.04224084333333	20.09998038
pp_72935	30.484516733333333	24.209053253333334
pp_120712	1.803080968	1.4912378913333333
pp_162986	0.5326049303333333	0.3949281083333333
pp_154724	1.454574904	0.7867659656666667
pp_177928	7.627199788333333	6.567556919666666
pp_160032	44.30356158666667	53.02561353333333
pp_219342	0.945624581	0.720942885
pp_94300	3.118284116	2.6379456196666666
pp_112750	1.8357058433333333	1.2836678203333334
pp_227233	0.3501611016666667	0.24579786033333334
pp_60976	1.8936904883333332	1.4746358666666666
pp_241307	8.679398889	10.300624397666667
pp_111255	2.0367575026666667	2.7477115923333333
pp_72808	2.815617713	3.629076776333333
pp_79554	1.477533845	1.167019708
pp_203795	2.5115328740000002	2.0559723153333334
pp_104753	3.1922119053333335	2.530380402
pp_251153	1.8750919896666667	1.4732179863333335
pp_238541	41.32358418666667	49.083872146666664
pp_147503	5.525518537333333	7.444898097
pp_235015	54.55628345666667	65.4639276
pp_88349	12.163948000333333	15.66487165
pp_153591	6.117660641	5.196398986999999
pp_84784	3.354838881	2.8021666363333333
pp_234547	1.7291343266666668	2.1907045793333335
pp_91843	11.023376607666666	9.213294554666668
pp_212270	3.0570218353333334	2.5398717106666666
pp_168907	11.925771366666668	14.62483612
pp_108792	2.0028440603333335	1.6066242946666667
pp_220708	1.3402701546666667	0.9767261366666666
pp_109011	44.78059826	53.65066699
pp_117922	1.0652651646666667	0.8447764873333333
pp_105039	3.7326447386666666	4.939872864
pp_83373	11.039351488333335	13.735924478000001
pp_150434	4.252877675666667	3.5401649303333333
pp_149833	3.3194417156666667	3.9942730516666667
pp_214152	2.2726446806666667	1.8108383829999999
pp_78678	78.60051704333333	63.62010774
pp_235976	21.507511083333334	17.633630575
pp_251539	9.743241534666666	11.848646085
pp_134936	3.6200756826666667	4.224938285333334
pp_168561	8.210088739666666	9.933339871666666
pp_225350	15.70235386	13.324436362666667
pp_218924	2.4289590226666666	2.8866824356666667
pp_102293	2.004255120333333	2.3967827043333334
pp_183488	2.471393630666667	1.1167264833333332
pp_162840	1.4278246766666667	0.662062576
pp_95898	220.67520963333334	187.98541196666667
pp_66863	2.3269883916666667	2.8624007006666665
pp_115249	15.553460813333334	18.74927244
pp_214907	0.8164765110000001	0.627338554
pp_129032	0.8113728163333334	1.0932828256666667
pp_216985	0.9736959486666666	0.7597848443333333
pp_147555	0.6453214043333333	0.9605408436666667
pp_121882	5.894708491	4.863916780333333
pp_128625	6.606993180666667	8.646291704
pp_100461	1.514897436	2.2211038513333334
pp_58685	0.47379392566666667	0.5953008466666667
pp_198510	82.14208221666667	97.08028703666668
pp_216674	2.3858113873333333	1.6605051400000002
pp_58693	1.6941736363333333	2.2723011316666666
pp_205413	26.50796574	30.725100773333335
pp_124402	2.257614813	1.7910931673333335
pp_125326	12.465781748666668	15.160073836666667
pp_117908	9.387286388	4.901129522333333
pp_126922	1.4828830773333332	1.8799273193333332
pp_100972	1.6344281170000001	1.2929223763333333
pp_135314	1.629983809	2.085187437
pp_218710	16.98887547	20.35791281
pp_62728	3.546521140666667	4.238893521
pp_97922	11.757089752	9.651464890333333
pp_132296	2.712643371	2.151626711
pp_111975	10.08655867	8.527692926
pp_172472	4.287259910333333	3.6501417419999997
pp_115864	4.773636115	3.815679134
pp_136392	24.829652626666665	30.42722721
pp_220040	17.524068473333333	20.880781903333332
pp_142547	13.910458853333333	11.966779619
pp_206242	19.312699866666666	16.514930256666666
pp_109101	3.3617783083333332	4.031752887666666
pp_90393	2.063086384	1.637763983
pp_174084	1.6518731516666665	2.0666696983333335
pp_43344	30.03292634	35.020756973333334
pp_65611	19.38807013	14.986448736
pp_240245	1.923424715	2.3858304316666663
pp_86055	14.354040873333334	12.050321539333334
pp_57643	4.678913988666666	3.4116740636666667
pp_152441	13.627830083333334	11.74581218
pp_83928	8.551926182666666	9.956862347
pp_131698	51.7832117	60.298230823333334
pp_161033	0.22779807700000002	0.12783105433333333
pp_61970	15.513999636666666	19.773804656666666
pp_196188	1.0475036963333333	0.8031771556666667
pp_148069	9.288638238	5.33547189
pp_158066	10.908274236666667	12.963543482333334
pp_97898	1.8934392216666667	1.4537033183333334
pp_165545	2.6787121406666667	4.025043605333334
pp_132197	1.3336782423333333	1.7227434876666667
pp_188156	6.7363169869999995	8.461400763333334
pp_243400	5.208023311333333	6.1753642263333335
pp_169060	50.64765583333333	59.98239880333333
pp_64500	2.097069487	2.501528743666667
pp_215207	19.11989519	24.069743055333333
pp_87325	0.074492591	0.14517883666666667
pp_165582	9.328951465666666	7.3158877816666665
pp_155128	3.4913439333333334	2.7377870066666667
pp_128816	75.92244177666666	62.28768462666667
pp_95931	4.743025783666667	3.636959426
pp_163929	1.5191148023333334	1.265072195
pp_215822	0.13861874366666666	0.073596237
pp_239200	1.4147444253333334	1.946869736
pp_158034	169.7818798	206.8627469
pp_107538	0.5621293676666667	0.798284242
pp_183957	3.09646754	2.32374597
pp_82164	1.888920055	1.4240471893333333
pp_241441	4.535051885	3.8190819876666664
pp_85430	12.152505856666666	10.352327241333333
pp_138167	68.20132926333334	57.498058013333335
pp_116919	22.113381646666667	25.92468091
pp_209576	10.564747416333333	9.056787206
pp_141935	13.352950310666667	16.913127323
pp_132326	36.62916037	30.80694068
pp_233964	9.288320702	7.461999099333333
pp_205663	12.653925930666666	17.58242226666667
pp_58524	7.968098752666666	10.209027590333333
pp_235663	28.055758616666665	23.931668973333334
pp_187868	5.777693463666666	6.809570655333333
pp_183104	28.351601736666666	23.66237355
pp_98365	2.084549012	2.5649488573333334
pp_68642	4.5963282303333335	3.892738233333333
pp_110743	1.6976068046666666	2.0688365516666667
pp_146818	2.8409752006666666	2.3947164223333335
pp_76219	0.6177670993333333	0.897772417
pp_147726	4.397401892666666	3.642792057666667
pp_92444	12.975278996666667	10.830789333333334
pp_89687	3.417748342	2.523946648
pp_89136	7.762029924	6.436687634
pp_134580	8.123691029333333	11.737646102333333
pp_66074	9.940480258666668	8.407400280666668
pp_94372	2.854320012	2.395103433666667
pp_76431	1.885993383	1.5558050373333334
pp_188510	0.8700585816666666	0.634305841
pp_152545	27.62796363	34.61825970666666
pp_108469	6.865445482	8.353417395000001
pp_206532	0.19547044	0.30715660166666664
pp_208130	4.999051103	4.285439377333333
pp_114241	1.2858942976666667	1.03761998
pp_87104	0.9188888146666667	1.8256462886666665
pp_142580	0.606722251	0.8156124186666667
pp_83199	36.11293329	42.30942558
pp_245501	3.4917863943333334	4.396760191666667
pp_134748	67.65361536333333	79.97056542666667
pp_154726	2.280783819	1.9078249063333335
pp_179924	6.943072547333333	8.104548334333334
pp_148217	12.3006602	10.556907995333333
pp_209151	0.860827819	1.1389704973333332
pp_169377	0.08807950933333333	0.03804143233333333
pp_112348	0.46425702133333335	0.6508291153333333
pp_235341	9.044915896666666	7.505979075
pp_208050	5.048104419	5.958023488666667
pp_197558	0.4031438583333334	0.898531279
pp_128509	4.888786883333333	6.019825659333334
pp_166996	6.482707451	7.984872402
pp_107577	3.0654092383333333	2.594868502
pp_88595	13.486346356	10.925228629
pp_148593	6.111524587666667	5.223638090333333
pp_153087	64.61103915666666	50.71505736333334
pp_111208	10.551358826666666	12.364413872666667
pp_118292	18.297311736666668	21.251796716666664
pp_234581	4.582836154	5.531427534333334
pp_117000	0.8273709393333333	0.6656270793333333
pp_213005	45.13791294333333	66.80088788666667
pp_198618	0.39525598666666667	0.262622895
pp_202595	7.639379077333333	6.552073934666667
pp_188716	0.6357452176666667	0.8825039183333334
pp_79770	3.5248644010000003	4.279928350333334
pp_214966	54.954816986666664	42.39786153666667
pp_227799	2.2609625556666666	1.8631790116666667
pp_64923	1.71901792	2.0800244036666666
pp_198162	0.9440215193333333	0.7207540726666667
pp_215307	194.89863863333332	227.96841896666666
pp_179817	7.06923809	8.606455446333333
pp_159533	31.97515643	37.293173243333335
pp_172618	4.063078546333333	3.1103190776666665
pp_216957	2.0107281226666665	1.2419240926666666
pp_194646	2.022228677	1.120972427
pp_181143	72.53897897666667	60.425668566666666
pp_214845	8.796378767333334	10.437136432666666
pp_206533	0.42698703633333335	0.6256266766666667
pp_225147	0.8056829293333333	0.6400209103333333
pp_112445	1.0361752636666666	0.8473936456666666
pp_125143	2.709488057666667	2.2922053360000003
pp_211741	34.11547512	29.331566693333333
pp_115792	11.940625674	10.100315012
pp_96480	1.6633762256666667	2.070060311333333
pp_107791	1.7099437346666666	1.37678616
pp_173596	5.957225749333333	6.965360587
pp_64394	3.980806219	4.939286926
pp_145061	2.0268851416666664	1.621783061
pp_56495	1.1052252726666667	1.3961279743333332
pp_65937	11.715435831	13.795436754
pp_133577	37.36191554333333	44.28356362
pp_223243	8.154261565666667	9.925418309
pp_193076	5.614662690666667	6.877556177333333
pp_93764	2.140234054	1.373227603
pp_192075	1.0069383736666666	1.282737297
pp_56629	0.21567242800000003	0.13157404833333333
pp_212020	1.3025193866666667	1.7624237173333333
pp_153631	1.8630881493333333	2.2685503743333335
pp_136791	4.323915348	3.561123256
pp_247344	1.8354588143333332	1.4189134776666665
pp_236935	18.50588958	14.716782406666667
pp_78373	4.245583664	5.004922058666667
pp_174554	2.068762977	1.7090313883333332
pp_85519	0.7348033456666666	0.5974555613333333
pp_151992	5.881510773333333	7.678155184333334
pp_236321	9.882086469	11.748207883000001
pp_155319	32.204793153333334	27.412068056666666
pp_236149	1.3041335466666666	1.0126148769999999
pp_117817	12.656032978666667	14.879216600000001
pp_234071	2.650933517	3.1246840236666666
pp_110597	18.08298735	21.381947633333333
pp_194409	1.642497063	2.408197612
pp_245778	4.9676243913333336	7.6210720856666665
pp_88432	43.74611466	37.69085562666667
pp_95836	1.0376365333333335	0.833187792
pp_197667	28.094922353333335	23.794117656666668
pp_172457	5.853662385	7.371172744666667
pp_233835	21.09166631	15.194844856
pp_117154	5.292982090333333	7.436547711666666
pp_138168	43.518520116666664	36.50866309
pp_194683	2.8460314133333333	3.571463709666667
pp_219046	1.530572437	1.920715145
pp_76230	30.45237789666667	35.51433857666667
pp_137897	2.106682485	1.744152743
pp_86869	1.829479082	1.472210407
pp_182168	0.009266614000000001	0.0
pp_167769	1.8538951583333332	2.357425032666667
pp_110753	27.99122238	23.302061673333334
pp_64381	25.53644021	30.01802258
pp_167080	9.656496477333334	8.199050877
pp_203413	25.681242346666664	32.02874286666667
pp_119239	1.3873238163333335	1.993317133
pp_152334	2.1229554606666667	2.594497811
pp_115041	31.33148177	23.49038272
pp_225329	1.475839629	1.7925073303333332
pp_224646	31.418191176666667	36.96867168
pp_158183	7.280907730666667	8.430644179666666
pp_99634	5.078384339333334	6.287871509666666
pp_219482	3.0607784023333333	2.6087486153333335
pp_233555	0.600276625	0.41650945699999997
pp_235680	235.00204403333333	283.6673871333333
pp_161191	2.2061346313333337	2.809329996333333
pp_209377	1.286736954	0.9769695126666667
pp_73664	22.766704753333332	26.50201873
pp_231815	2.470976454666667	2.077301229333333
pp_191847	22.180417903333336	27.044253973333333
pp_104585	38.865947883333334	52.74942045
pp_70752	4.321307219666666	3.6033657506666663
pp_71221	0.7779159363333333	0.5505917613333333
pp_57987	14.210761563333334	16.53711248
pp_95586	2.475362989	1.9489224806666667
pp_157957	14.185963123	18.424798147333334
pp_215765	6.367991683333334	7.439748752333333
pp_115248	36.07185119666667	43.77630596
pp_224366	19.98191051	23.314986693333335
pp_234412	7.167162052666667	9.169652023666666
pp_105106	14.702716449999999	17.163960133333333
pp_86844	1.0141229103333333	1.333247759
pp_184270	3.6103260903333334	3.078728686
pp_104269	2.73974101	2.2646666316666666
pp_223337	1.580913512	1.2686655883333333
pp_104214	2.8243754643333334	2.3569727043333333
pp_127188	13.788240496666667	16.8048698
pp_168666	50.78633071666667	43.2424015
pp_217260	2.409871491666667	1.809438484
pp_58812	83.95142174666667	131.36964063333332
pp_85462	7.992920771	6.471104155666667
pp_215709	1.2176039903333333	0.9481064436666667
pp_233341	28.11378112	36.30501714333334
pp_177735	8.928640162666666	7.448364159333334
pp_246200	1.0529112343333333	1.3347541053333334
pp_213108	16.54273827766667	12.594142239666667
pp_96463	6.043694821	8.080491075333333
pp_173513	5.260648585333334	6.15595073
pp_5095	6.068661752666666	7.203215789
pp_68653	2.536761503666667	2.109212555
pp_108907	3.9453259276666666	3.336124300333333
pp_188343	5.686185452	4.597277362333333
pp_70403	0.9471791996666666	1.2473581993333334
pp_144435	17.255078003333335	19.902937893333334
pp_74740	3.7903741356666667	4.539108543333334
pp_213011	2.907506297	2.376036409666667
pp_126989	14.631345463333334	12.567200712333333
pp_139823	12.885029688333333	9.668431765
pp_123535	33.60866233666667	40.86315579
pp_215802	18.33914797	15.272982840666668
pp_141089	3.167229089	3.915838066666667
pp_211723	18.278180753333334	15.807169723333333
pp_129387	45.976728636666664	34.41800033333333
pp_128658	268.47751833333336	193.41029456666666
pp_138912	0.456118415	0.31283289233333333
pp_153787	2.3171341786666666	1.928523363
pp_235022	162.66649193333333	194.8616663
pp_120237	1.2550037086666666	1.7054225393333333
pp_85024	8.147565033333333	6.867546738333334
pp_134582	226.90339830000002	150.12808661666668
pp_105398	52.48298991666667	63.75493348
pp_120228	0.688669137	0.9661075043333333
pp_135342	1.3286748623333333	1.8124739646666668
pp_218390	1.1465964403333333	0.9355622783333334
pp_208101	20.556696006666666	16.77707606
pp_105256	96.21149618999999	112.18914645666666
pp_225481	4.185583619	3.4852586976666666
pp_203873	6.784450298666666	5.631443263
pp_68895	5.560532010666667	4.752457376
pp_224501	1.8569975353333332	1.5277905593333334
pp_216080	184.7584187	217.0694891
pp_153183	40.44357956	33.56377261666667
pp_98312	4.836833586666667	5.674868354333333
pp_154197	8.931494957666667	7.453897883333333
pp_86037	2.211689434666667	1.8297152996666668
pp_155183	1.2135973926666668	0.987661986
pp_137377	0.6044361136666667	0.8338736766666667
pp_195706	3.613982342	4.250747859
pp_110811	1.7779452603333332	1.345213351
pp_140102	1.0859599943333333	0.8442973253333333
pp_199990	4.083055492333333	3.0445080653333334
pp_120836	9.095904663	7.534131415333333
pp_203668	33.05536464666667	38.30544982333333
pp_163821	3.563307473	2.8564443113333335
pp_58036	1.881705824	1.4095921166666667
pp_171535	37.68957891666667	43.79309858333333
pp_211658	5.159367359666667	4.160205237666666
pp_220378	15.316812336666667	13.050354337
pp_163021	0.261749566	0.18354568033333332
pp_176283	0.13597239666666666	0.069128579
pp_200895	0.03239510266666667	0.063810307
pp_126879	3.489667145333333	2.90565897
pp_205431	5.884592256	5.028806099333333
pp_203157	10.504517559666667	8.50155386
pp_179614	1.752934792	1.4451464893333335
pp_153153	2.3208105853333336	1.8667312743333333
pp_180836	5.475865686666666	4.714168850666667
pp_167191	7.666214454666667	6.409389728000001
pp_201285	1.1097656576666668	1.4734415313333333
pp_202740	1.081327219	1.4311971166666666
pp_134788	18.980503743333333	22.198846563333333
pp_125160	1.543238306	1.2629330396666667
pp_118352	3.0995816153333333	2.570168773333333
pp_115005	1.3176707873333333	1.6367250919999998
pp_92277	3.665848018	3.043119975
pp_161577	0.38418868433333336	0.23494437566666668
pp_103811	34.48054219	29.51436914
pp_212792	276.8721535333333	225.44788549999998
pp_214021	9.878181418666665	7.604629501000001
pp_233930	1.5524090993333333	1.2405233629999999
pp_234538	3.543943219	2.986248929
pp_224321	13.998574806666667	11.990566964
pp_227298	1.120467125	0.8974275033333333
pp_192204	2.0552319976666666	1.5459824546666667
pp_251383	3.8055660543333336	4.491136559
pp_124806	1.1810355736666667	0.92754087
pp_224628	0.7985404016666667	1.0736809166666668
pp_103546	3.5515901153333336	4.428422593666666
pp_104761	1.1639433553333334	1.4951656516666667
pp_179800	2.6753866803333333	2.2184247646666666
pp_128987	6.659916616666667	8.175479782333333
pp_74984	5.973046228333334	5.028402401999999
pp_197831	7.545945394333333	6.308175933
pp_222206	1.4819440686666667	1.879571324
pp_243253	0.31730600633333333	0.46708162133333336
pp_163372	3.8346299666666663	4.519626481666666
pp_142130	18.553639903333334	22.08783814
pp_66037	11.913532853333333	13.890905483333333
pp_66069	9.999836511	8.499937158333333
pp_202557	2.7970129893333335	2.387723358
pp_243376	5.203801658666666	6.200931719333333
pp_179164	3.1392380523333334	3.968962039
pp_129795	2.523059209	2.128558847
pp_78814	10.763776603666667	9.165913299666666
pp_235837	1.2856341273333334	1.8596016103333333
pp_168969	26.83084356666667	31.658076806666667
pp_216482	6.94069841	8.586993924
pp_155311	30.862392516666667	26.483283476666667
pp_237523	3.010003322	3.5396584696666666
pp_83516	2.067095452666667	2.533529469
pp_42577	0.9209501013333333	1.276601347
pp_65994	2.7983520213333333	2.3164331313333335
pp_234057	1.7196866383333334	1.4293890096666668
pp_163832	0.6949539476666666	0.9019452476666667
pp_201575	27.70049819	23.00866192
pp_112150	0.319698188	0.11396159099999999
pp_205676	0.9192069113333333	0.6360396753333334
pp_68397	20.326044008	13.446952814333333
pp_110746	14.539826383333333	12.285051528
pp_214015	7.846210115	6.643764541666667
pp_195112	543.4396124	403.21792096666667
pp_72531	4.846295956666666	5.791155059
pp_234096	2.7255155993333333	2.2400926266666668
pp_208696	3.5212008246666664	2.5379655766666667
pp_107699	2.238442817	1.8144753616666667
pp_214964	12.079472593333334	9.928442049666666
pp_130557	2.9559046166666665	3.57722947
pp_224367	9.992615952	11.679040921333334
pp_206007	2.603707684666667	3.369646487
pp_220372	20.30020669	17.6043315
pp_198346	4.944305705	4.084406461666667
pp_111976	10.191958675666667	8.593047927333334
pp_131005	53.303402590000005	62.13350638000001
pp_212809	4.273931395333333	3.6007245093333333
pp_173379	5.890503527	7.093824258
pp_225515	3.4986343066666667	4.273725924333333
pp_128964	3.239418011	4.420956140333334
pp_152279	3.282223775	4.110882577333333
pp_208844	51.95122963666667	60.536778
pp_183965	1.3410235946666667	1.064811974
pp_213150	3.280428541	2.8030417646666668
pp_89817	11.101286755333334	8.862283907666667
pp_194944	2.58378302	3.211252
pp_136574	5.6656232903333335	7.9455627123333326
pp_56863	4.719035443666667	5.653348070333333
pp_42383	1.2837709146666667	1.9141682036666667
pp_205740	133.89196663333334	113.87428750333333
pp_56482	0.892634431	0.674768687
pp_117707	9.093040429	7.770753365333333
pp_137294	8.193129242333333	6.673235383
pp_100310	4.756057848333334	5.788079329666667
pp_66525	1.19755419	0.8799230843333333
pp_209195	0.681305293	0.48464186733333336
pp_137921	20.215012723333334	29.219115500333334
pp_154961	1.3432479959999999	1.6644381383333333
pp_58298	2.7802742916666663	2.2635093476666666
pp_142546	1.161442763	1.6375152983333334
pp_186450	43.521197	36.80021135
pp_134265	3.4906815443333334	2.958522346
pp_213238	43.327130213333334	35.85314521
pp_58984	1.1362623193333334	0.9040649006666667
pp_184310	0.888582222	1.27199301
pp_209548	1.8239245543333333	1.3759693123333334
pp_112176	1.310515669	1.0308765666666666
pp_137295	0.8742573523333333	0.6809290486666667
pp_202363	1.6745426076666665	2.067311031
pp_79409	40.50257698666667	49.73611686
pp_149900	0.22256298533333335	0.13546877000000002
pp_182643	3.6031909553333334	4.362191839666667
pp_78566	10.012217151666666	8.612371135333333
pp_78463	6.080298094000001	7.143857580666666
pp_60879	0.41699763633333337	1.6939071826666665
pp_211712	21.32668482	25.962730903333334
pp_124249	349.73018513333335	406.33080056666665
pp_134137	0.172693001	0.270594978
pp_191917	73.74186445333333	85.917549
pp_125111	3.1642351226666667	2.579899412
pp_198478	4.565120504666667	5.489996841333333
pp_105104	0.666106154	0.867280267
pp_208776	17.750676926666667	14.680915674
pp_240873	5.962905344666667	7.0436553580000005
pp_242967	37.07075406	30.442099696666666
pp_84989	5.510847339	6.938534343666667
pp_225309	4.252228048666667	3.6146786890000002
pp_130831	17.295774722333334	13.27988203
pp_119352	0.72637323	0.9589199576666667
pp_155521	30.032216039999998	35.593655883333334
pp_143390	0.8435178196666666	2.1542208756666668
pp_164312	53.90428976333333	45.73576539333333
pp_131853	1.424304487	1.8059274553333333
pp_124782	1.7417509826666668	1.23909288
pp_245740	1.077008682	0.7086051133333333
pp_173528	36.23815798333334	43.73228811333333
pp_108682	34.11812921333333	40.258346233333334
pp_66495	25.161676036	36.14247932333333
pp_87634	8.246941798666667	11.436380371
pp_209527	15.586903606666667	19.494294788999998
pp_85319	8.437784291666667	9.903097773333332
pp_66046	3.2395617416666664	2.656530266
pp_158945	94.60295855666666	110.55111396666666
pp_134530	4.6009675943333335	6.823524849333333
pp_66741	6.945879434	5.821699059
pp_198026	241.63928843333332	281.24221123333336
pp_153796	11.782245206666667	14.80404183
pp_242820	2.8783078133333335	2.3327810273333336
pp_108429	29.343808269999997	35.78790029666666
pp_235925	4.346236225	5.106536922666667
pp_196580	2.9082585016666664	2.45566291
pp_120593	8.736117420333333	7.516835878
pp_214217	1.3063297646666667	1.05507421
pp_235822	7.882916001333333	9.611914988
pp_98183	4.100762037	4.847736931333333
pp_161372	0.649084832	0.9552943896666667
pp_88755	1.952367094	2.337815553
pp_63878	0.6813289823333334	0.5217784503333334
pp_101648	1.5777881493333334	1.1697514063333334
pp_145075	172.32589743333332	203.95625586666668
pp_86105	15.586118090000001	13.388371386666666
pp_154782	2.500165538666667	1.8923282813333333
pp_206142	1.9911777006666667	2.5372294323333335
pp_145639	2.4177799823333332	3.5359418403333334
pp_154976	2.2051822443333333	1.6499182503333334
pp_216911	1.0317576476666668	0.7909800303333333
pp_93274	0.013842851000000002	0.0
pp_119374	2.063262089	1.723296058
pp_243305	32.96701532666667	38.568441846666666
pp_128634	13.2268367	11.18234892
pp_216504	2.2710617066666665	2.6905473096666666
pp_209600	3.808231064666667	2.729888036666667
pp_215397	4.110302012	3.4028427736666664
pp_234101	4.308468200666667	3.6384511796666668
pp_148119	1.821149538	1.1321442876666667
pp_132011	3.9136456863333335	3.252703355
pp_115284	3.2111717453333335	3.9136445723333333
pp_196428	0.13953872866666667	0.089687652
pp_86034	3.6086775896666667	3.041025235333333
pp_164124	3.1563910273333335	2.600921656
pp_66109	0.48294639933333333	0.36095305899999997
pp_112444	1.7137706656666667	1.4269937019999999
pp_58020	2.1022860873333333	1.7300141263333333
pp_234414	5.486138499333333	6.999049608333333
pp_201276	3.823278376666667	3.1799308646666664
pp_149899	0.11606438799999999	0.18376262133333335
pp_195772	3.056927506666667	3.8271279446666666
pp_95943	0.5742043796666667	0.8907915933333334
pp_184463	2.666738403666667	3.1472220010000003
pp_186780	14.634416153333333	17.595760372
pp_88736	1.5092382033333334	0.9839319936666666
pp_184230	5.018055251	4.298561684666667
pp_120396	6.051001150333334	7.0999405693333335
pp_214147	56.488159196666665	47.471754573333335
pp_215613	2.0772693576666668	1.4580587886666667
pp_95920	28.290614419999997	33.22383538
pp_158013	18.344333456666664	15.123862185333333
pp_98368	0.8989612506666667	1.2369034323333332
pp_205777	10.753104807666666	14.270115248666666
pp_245563	3.145616469	2.677975118
pp_148591	5.344384273	4.5992611766666665
pp_194556	21.223530903333334	16.96213523
pp_209038	4.056085735	4.810973062333334
pp_78763	3.558494859	4.346889973
pp_142123	2.3136999466666666	2.8062492359999998
pp_151018	7.049292482333334	5.873633503333333
pp_95834	0.9903073833333333	0.7952332019999999
pp_85498	33.366579943333335	21.967981009666666
pp_206048	90.73005371666667	105.27176496333334
pp_199910	2.8190583780000003	2.345374518
pp_189708	15.085655996666667	18.391380275
pp_153505	7.080836488666667	9.719968606
pp_108951	0.8740532926666666	1.1180473366666666
pp_100450	21.973651916666665	18.533585353333333
pp_194605	4.192395784	4.9437611876666665
pp_238751	1.956407245	2.3626399363333332
pp_131211	2.8382502893333332	3.3628379956666667
pp_188771	1.3839353843333335	0.8640431983333333
pp_141419	1.8373390266666667	1.5587692356666667
pp_180890	0.611066776	0.42097711499999996
pp_78677	77.62315663666666	63.07677563
pp_84889	164.43932366666667	133.2983736333333
pp_173568	6.631941533333333	5.629904811333333
pp_225256	0.6604595116666667	0.872515311
pp_205907	0.712178094	0.9289012296666667
pp_96169	10.309773629	12.033629350666667
pp_173789	3.4685565273333334	4.237710042
pp_118153	1.2904572406666666	1.046191106
pp_196627	22.198257943333335	26.40284001
pp_188247	0.027723748666666666	0.010853485000000001
pp_234590	16.811448986666665	13.939210801666666
pp_151969	5.949765724333333	7.005487680333333
pp_131908	0.32469803366666666	0.20053992166666668
pp_165431	13.3116144	11.392856387
pp_101749	19.210738767	29.50850451333333
pp_226496	10.556214686333334	12.297850746666667
pp_144888	0.7181152853333334	0.550109816
pp_128285	3.721034281333333	4.423959619333333
pp_152412	0.8535153160000001	0.6299226733333333
