	RDV_C	RDV_N
pp_106927	31.128483163333335	25.638472903333334
pp_223450	1.3183376273333334	1.01630723
pp_57957	72.05296883333334	61.273846766666665
pp_73683	5.421117003333333	4.622235413666667
pp_206299	11.87338817	15.845192481666666
pp_155782	1.9121819486666667	2.3716600236666667
pp_233765	30.713477566666665	26.083718703333332
pp_124189	14.533893666666666	17.92062277666667
pp_152183	91.47755091666667	77.14735642333333
pp_197507	127.71538563333333	154.5986991
pp_140968	22.17663164	27.087439623333335
pp_83350	5.505319310333333	6.625594047
pp_208155	145.34899803333332	123.99879863333334
pp_148385	1.449533279	2.1332696623333334
pp_246811	2.033503252	1.2475427483333332
pp_94407	1.043659421	1.666050225
pp_138525	8.730694044333333	7.477565636
pp_184569	1.3230070336666666	0.5650815403333334
pp_218637	2.201930683	2.674600245
pp_136809	1.5137441916666667	2.0492517843333333
pp_146700	0.0	0.008337809
pp_205985	0.7206445656666667	1.3026095096666666
pp_108312	0.3555614183333333	0.816608198
pp_152038	20.247719916666668	17.401877563333333
pp_171277	0.43922984866666664	0.6395660799999999
pp_137471	4.164592046	3.4426098423333333
pp_225100	11.644572539666667	8.603754148
pp_121551	1.5950700323333333	1.9644617973333334
pp_211422	50.550249083333334	75.34825663666666
pp_80379	13.71634726	16.15823869333333
pp_84869	3.644587434	2.9223043873333334
pp_66814	18.608327156666668	22.858285596666665
pp_225758	0.685519847	0.9204777523333333
pp_241192	1.665852019	2.049816859
pp_131101	60.91075043666667	74.57220551
pp_208855	0.04928455266666667	0.10625544966666667
pp_129043	82.58305053000001	70.73395358666666
pp_227469	59.54830288333333	46.975389883333335
pp_168532	4.6396133200000005	3.905916544
pp_194513	8.135724676333334	6.602594844666666
pp_131816	0.47571928966666666	0.2984239633333333
pp_151739	18.70618272	16.08330642
pp_78489	28.650786676666666	23.85921430666667
pp_117129	26.273867036666665	21.21399962
pp_193003	0.0	0.009548299333333333
pp_212060	21.300601336666666	17.991864166666666
pp_142390	0.108504821	0.17242048766666668
pp_188855	2.3644623913333334	2.8235539383333332
pp_116725	5.669729686	6.802127339999999
pp_58209	1.4620213803333333	1.7743935100000001
pp_124885	8.438685418	7.210166880333333
pp_131103	70.55222654333333	86.46379755
pp_158582	24.882146866666666	29.68545269
pp_77267	4.509385616333334	3.7068604130000002
pp_99652	1.8387119393333333	2.2685867796666663
pp_119346	2.3588036116666666	1.7905175086666667
pp_132605	1.4855673543333334	1.1740788116666667
pp_79290	4.755672676666666	3.9741082936666663
pp_95996	2.3305153983333335	2.789405872
pp_78485	6.760629416666667	5.548424199666667
pp_152452	27.733439403333332	18.959685059999998
pp_181352	4.3815631926666665	3.712536245
pp_81953	1.3613109863333333	1.034290862
pp_146022	0.5006813493333333	0.6663327073333334
pp_242889	4.076392688333334	3.3649681670000002
pp_219517	4.047492029	3.383589443
pp_211909	11.168540796666667	9.426789443666667
pp_211995	2.7728301683333334	2.150130293666667
pp_115791	16.07517043	13.541255963
pp_203852	0.570288428	0.9126839480000001
pp_238567	0.922285292	1.1785063606666666
pp_177955	0.6894113643333334	1.0746602536666667
pp_165665	1.3184018556666666	1.6993362403333334
pp_145795	10.776602556	8.822340733666667
pp_192227	75.25591889666667	63.27191371
pp_139884	2.5625414170000003	3.08691868
pp_107046	1.9101962313333334	2.4637666526666666
pp_112268	4.981451723666667	6.199478321333333
pp_100983	1.9501588946666666	2.6954328430000003
pp_39372	6.237889562	7.575699625
pp_211528	17.798806783333333	15.05145695
pp_137658	2.7715353416666666	3.2809427503333333
pp_221884	8.797320372666666	7.576398084
pp_193011	4.4362466949999995	3.4391954743333333
pp_58227	1.8136157153333332	2.2095875866666668
pp_96217	0.18443451433333333	0.30386040233333333
pp_97274	1.3404845300000001	1.6793875813333332
pp_212254	56.15229140666666	47.75212466333333
pp_79275	6.774366652	8.011188514666667
pp_203395	20.127153836666665	17.35323858
pp_194147	1.7290608146666666	1.393181317
pp_71143	78.21108584666666	91.38319311666666
pp_77394	1.7895444333333335	1.3802112273333333
pp_178531	3.136601407666667	3.8089631953333334
pp_117110	1.9820089586666665	1.459267138
pp_119817	62.15409793333333	52.56452971666667
pp_108997	17.550179916666668	26.85319291
pp_132978	2.683039090666667	1.7170339703333335
pp_192107	9.670469652	8.199904579333333
pp_145118	1.8273372213333334	2.329932028
pp_140150	1.7022743413333332	1.378367075
pp_111751	5.102788836666667	6.511642161333333
pp_66026	3.8670117773333335	4.807240516333334
pp_62306	2.1221637996666667	2.6160840303333335
pp_216239	7.871594711666667	9.323033418333333
pp_201168	4.850925603	4.028024084666667
pp_211762	0.37591252	0.561040933
pp_205861	2.1050504683333333	1.3648000123333333
pp_245877	15.389108186666666	12.839257566666667
pp_86370	13.650844133333333	16.15680565
pp_188780	0.9968502523333334	1.2620122263333333
pp_239712	3.2496386653333333	4.203706656333333
pp_135464	4.450722195	5.888703160333334
pp_179344	17.901067373333333	14.655685023333334
pp_148640	1.8996109813333333	1.4199272803333334
pp_137670	1.728327044	2.1026789893333335
pp_211696	0.053875539666666666	0.080975298
pp_233781	1.105629182	1.9954414600000001
pp_202072	2.358224013	1.5806691056666666
pp_199100	1.7092464796666667	1.4099128006666668
pp_226408	72.27673891	85.66926597333334
pp_120483	2.6544338229999997	3.6846771013333335
pp_186071	3.693289582	4.740908442
pp_234814	2.1955153376666665	2.745361164
pp_246807	1.9026344976666667	1.1723030136666668
pp_117087	3.12778768	2.623941992333333
pp_100357	6.867598346666667	4.647485973
pp_209215	23.52376821	20.03204981
pp_96155	3.1366342436666668	2.362154349
pp_140122	2.888852389	2.3675973603333333
pp_143668	0.099536987	0.059792255999999995
pp_229065	91.06267899	71.51476815333334
pp_78989	3.965628059	3.29730869
pp_72282	0.05798258566666666	0.086480091
pp_30022	2.0194148336666666	2.3973819216666667
pp_206225	0.398506257	0.529019884
pp_217219	5.205479120333333	4.194617940666666
pp_85441	1.051195392	1.987081479
pp_166827	5.440150512	4.6462661039999995
pp_234589	20.54310454666667	17.122436906666668
pp_193144	5.531957300666667	4.699458365333333
pp_246698	0.7645501613333333	0.562614378
pp_188970	0.07584116733333333	0.24348163366666667
pp_72096	64.24097973666667	54.597574953333336
pp_192238	3.239847293	1.894540334
pp_222810	5.431820845666667	6.872277523666667
pp_107791	2.2820802453333333	2.8327213066666665
pp_236218	0.0	0.006860593000000001
pp_247949	12.18843304	10.446508988666666
pp_215839	7.551112366	8.921138150333334
pp_76702	0.0	0.009548299333333333
pp_134974	9.316347190333333	7.770451654333333
pp_220780	1.6744686586666668	2.06658484
pp_73512	1.0506215843333333	0.8197949083333333
pp_79335	2.611199242	2.1517169793333335
pp_179703	1.8731400676666667	2.3596570496666667
pp_228507	11.362135630666666	14.45677323
pp_144946	2.187232690666667	1.6227850513333333
pp_137765	7.995057417666667	9.359652107333334
pp_195879	2.7073215386666667	2.2492700626666666
pp_153224	13.55140849	15.96391786
pp_244256	1.4185669153333333	2.048415536333333
pp_155008	2.8765012023333334	1.96901552
pp_227282	3.7443443233333333	3.1706460566666665
pp_124888	14.131292896666666	12.109678936666667
pp_180943	12.378483396666667	14.506165673333333
pp_136492	2.631690335	3.524770634666667
pp_85533	3.1685269903333335	2.429653906
pp_220781	5.492290123666667	6.469570719333333
pp_125189	0.9449390156666667	1.2506538936666667
pp_111269	17.302569529	20.75330065
pp_225636	2.250200327	2.7673768003333334
pp_157840	12.94239647	11.082520150666667
pp_120237	0.4693224793333333	0.6460159336666667
pp_58585	14.766446036666666	19.86227183
pp_119383	14.484764556666667	17.093044163333335
pp_235252	21.994920363333332	18.739077236666667
pp_109437	3.947536765	4.634791865666667
pp_213660	0.309685849	0.4330295943333333
pp_150775	6.322707299666667	4.900156561666667
pp_137298	4.873984745666666	3.7517232766666666
pp_131309	7.54619317	5.941649148333333
pp_108934	4.583813438	5.348794041666666
pp_226795	2.015994399666667	1.5722577823333332
pp_168422	2.9841367733333333	3.683463056
pp_206125	3.4757489059999997	2.532738032
pp_209005	19.828056183333334	16.14845976666667
pp_178298	4.79002947	5.657588016666667
pp_96418	6.295432621	7.652408613666666
pp_132589	2.4851798723333336	2.0666977503333337
pp_234891	8.969353827333332	10.487003589
pp_184568	2.684031248	4.951467715
pp_241355	1.258810385	0.8212193896666667
pp_206432	0.18652157833333333	0.25850049133333336
pp_236296	1.8914611466666666	2.428902809666667
pp_133229	1.000551861	1.4050375700000002
pp_212290	159.63048846666666	128.66932900666666
pp_230932	1.6382290110000002	2.0632502306666667
pp_93142	11.02764648	9.500952145000001
pp_145554	1.6145002896666667	2.0534342386666666
pp_58928	8.008012203333333	6.648041631
pp_203979	2.2477820213333333	3.1461979373333335
pp_56616	0.7663545603333334	1.723989803
pp_70061	3.088361823	2.43091473
pp_88652	22.366704563333332	19.283096046666667
pp_111905	3.6269072556666666	2.697988035
pp_202598	3.8693814263333337	2.3575641923333333
pp_209214	18.859949343333334	16.09763198
pp_112069	0.8181559003333333	0.5841491806666667
pp_83353	1.6757491266666666	2.0490641596666666
pp_68451	4.098776573666667	3.5036124716666666
pp_96037	0.080857563	0.14787097933333335
pp_106947	0.07730155833333334	0.24684001900000002
pp_69002	1.4945680823333334	0.7972905136666667
pp_206051	620.1783466333334	776.0820245666666
pp_208416	0.06261211566666666	0.09360740966666667
pp_202421	7.173702311666667	6.080958874333334
pp_94313	1.567385631	2.0565893036666667
pp_105336	1.807996878	2.303830919666667
pp_131353	36.196092613333334	30.050137156666665
pp_198223	74.53018438666666	60.02313563333333
pp_248928	15.119937870666666	18.35815757
pp_207201	1.3640832376666667	1.799490794
pp_58169	3.454695415333333	2.7904575983333335
pp_66774	6.621198174333333	5.606732145666666
pp_73944	1.7217503283333333	2.1721565810000003
pp_190228	3.164662653	2.6739192233333333
pp_160034	1.1296719066666667	1.4794744416666668
pp_92546	0.878749452	1.3781420073333333
pp_202242	9.514032067666667	7.705845099
pp_110469	0.702850249	0.9408486716666667
pp_184037	71.02780668	83.50180262333333
pp_102293	5.172188899666667	4.348718869
pp_113529	1.952951227	1.6144323753333334
pp_66527	1.584888747	1.2144696426666668
pp_234110	4.430388054	3.676147070333333
pp_216996	4.095748694333333	3.401492021333333
pp_137460	6.1411748636666665	7.324268557666667
pp_245462	3.2039016116666668	2.0631254903333334
pp_239040	0.559728893	0.3569936656666667
pp_127147	8.378480186666668	7.081485733
pp_83417	1.097936083	1.749923452
pp_181036	177.56889973333332	216.07410813333334
pp_88139	2.2117265203333334	1.7261448336666667
pp_173164	1.3340220366666666	1.6841030616666668
pp_66172	9.032258442	12.341534281
pp_95715	0.18673428233333333	0.27025266800000003
pp_83428	3.814266877666667	4.535225428333334
pp_74869	2.9458971333333333	2.4254295386666667
pp_202196	1.4147054566666668	1.7299392626666668
pp_83371	9.213354024666668	7.868401927333333
pp_230417	28.480706013333332	24.569901686666668
pp_228516	36.098986133333334	44.74660938
pp_111176	5.388420473666667	4.532186269
pp_68280	22.395739333333335	19.25274606
pp_124448	13.886456183333333	16.119099163333335
pp_152827	89.33266258	109.24951066
pp_79284	4.434149631	3.718232857
pp_92376	2.075303194	2.5662437186666667
pp_241454	1.8384250023333333	1.4516217556666666
pp_204191	0.4350242916666667	0.2608474156666667
pp_127915	27.333605243333334	23.38735186
pp_204729	1.866440525	2.385040872333333
pp_161197	0.2940899283333333	0.20652453966666665
pp_246418	3.7832735243333335	2.2559794306666667
pp_73195	5.632479268666667	4.378851515333333
pp_93453	0.373571337	0.561837127
pp_198238	6.800920720666666	9.702317329666666
pp_224415	2.458767425	1.9633129916666667
pp_132584	2.8060176946666666	2.378651408666667
pp_210346	0.4439635496666667	0.7444414126666666
pp_159152	5.203259266	8.186493062666667
pp_147629	5.957431298333334	5.099820219333333
pp_65728	10.695425293333333	7.7322274916666665
pp_77492	1.3591312753333333	0.281674831
pp_137287	11.641070886666666	9.596837955
pp_104712	1.5731229576666665	1.929800402
pp_195922	27.633396843333333	23.583105433333333
pp_79328	4.47061343	5.34415403
pp_205888	1.2347634183333334	1.4868360866666668
pp_203734	3.6335553606666666	3.0532979156666666
pp_68528	1.2672942776666667	1.947315072
pp_120459	3.0204677346666666	3.596001852
pp_149792	3.425642075333333	2.783295408333333
pp_85646	9.462274957	7.5448951189999995
pp_194275	5.5199973133333335	6.516105377000001
pp_164386	8.768473890666666	7.330750598333333
pp_219593	62.93897681	74.51564471666667
pp_163697	2.1355926910000003	1.756266948
pp_135146	11.841166817666666	8.730988446333333
pp_199208	72.26976436333334	91.93247196
pp_68450	4.040928170666667	3.4266611946666665
pp_105002	6.458879273	5.553193400666666
pp_160031	1.7810005903333332	1.4254519843333333
pp_116895	9.283503396	5.796343436333333
pp_148499	10.119777910333333	11.82280574
pp_224514	4.7758283126666665	5.957447496333334
pp_218571	6.236211391	3.529646026
pp_179789	6.2451173576666665	5.151701992666666
pp_188839	2.749568325333333	1.5777318973333334
pp_203783	4.329863213333334	3.502001351666667
pp_143684	4.858500289	6.833547105
pp_36672	24.66598516	21.139412933333332
pp_233350	71.24881179333333	93.59065492333333
pp_209421	2.071377489	2.5299191083333334
pp_145743	5.098498969666666	6.5383055070000005
pp_120297	4.720800605	3.907929898
pp_161144	1.603324103	1.9757528596666667
pp_28941	2.4911528123333335	3.3750132836666666
pp_233397	36.793225086666666	31.611829533333335
pp_185352	59.00840011	50.52548593666667
pp_188310	0.11592662833333334	0.16899417333333333
pp_137203	42.36577011	31.83621005
pp_223898	0.191769232	0.29139577233333336
pp_129042	119.33028866666666	102.40552826333334
pp_163796	1.6346629843333333	1.963032058
pp_73267	1.5220067936666666	2.2977993863333332
pp_168666	47.268702696666665	40.17575125333333
pp_145499	2.118299396333333	1.7290935633333333
pp_150463	19.028065570000003	16.307571566666667
pp_249612	111.52313099999999	130.64140206666667
pp_103811	28.504080623333333	24.343238993333333
pp_126894	0.31743742566666666	0.45833547599999996
pp_197135	3.4507868276666667	2.572684643666667
pp_57678	1.2515885086666667	1.7560998913333332
pp_86353	1.6949024873333334	1.3744495093333333
pp_226729	2.266425774	1.85281953
pp_202060	2.729201513	1.8577783846666667
pp_68919	0.036693613666666666	0.07618521966666666
pp_98948	144.07908	122.23419767333334
pp_73020	1.4130438196666666	2.223403937
pp_66019	2.949770068333333	3.5474575893333333
pp_89368	2.100121096666667	1.7470354206666667
pp_178206	3.217874375666667	2.6933304496666666
pp_212757	11.634154378333333	9.336518997999999
pp_219197	4.607954710333334	5.844900106666667
pp_107540	1.3424773903333334	1.7956931163333334
pp_184721	33.75316165666666	39.73808105
pp_108304	2.722743298	3.255565191
pp_185139	6.58850463	7.685499790666667
pp_136302	8.103706286	6.474730556
pp_145382	5.6132431259999995	4.804698797333334
pp_225525	0.9342980863333333	1.1908637826666666
pp_178214	0.8468381223333333	1.1258654323333335
pp_108663	4.154179616333334	4.928163315666667
pp_208858	0.5672392076666667	0.9436215303333333
pp_241576	8.202436844666666	6.844016286333333
pp_68965	8.937261186333334	10.798455518666668
pp_233355	277.72160986666665	417.93601723666666
pp_129735	1.5522893876666666	1.9167329053333333
pp_156611	1.5307462783333334	1.2568374469999999
pp_166271	1.7560585386666667	2.1576097979999997
pp_191217	0.0	0.009548299333333333
pp_92248	0.6021626683333333	0.816776646
pp_214821	6.584778687666667	5.5515926229999994
pp_66720	19.986106546666665	17.17475159
pp_100395	3.0653469196666667	2.539660076666667
pp_91268	24.14901279	28.280891663333332
pp_96385	4.202249270333334	3.4459310936666667
pp_205459	2.2321503823333333	2.7072088903333333
pp_151072	5.133511041	3.8296011906666667
pp_203967	100.05080130666667	119.40628139
pp_128837	6.706491146333334	5.697537526666666
pp_188912	30.57298450333333	26.303786506666665
pp_145784	12.136184679	9.033408321
pp_236238	7.504885463333333	6.2339492126666665
pp_201105	4.757118650333333	3.507823692666667
pp_203043	2.0419058173333333	2.463494225
pp_129897	5.604203902	4.809843324
pp_152508	20.19866508333333	17.22879766666667
pp_137025	1.081767714	1.990302541
pp_136590	3.3388873243333332	2.788438426
pp_114045	31.729677683333335	50.675034456666666
pp_101982	1.395756316	0.5928705129999999
pp_195921	10.016556360666666	8.559046256666667
pp_204197	1.4464054703333333	1.832803812
pp_173668	6.837648317333334	5.8601466633333334
pp_245296	3.802943578333333	3.187503458666667
pp_119427	0.13316708666666666	0.19260217833333335
pp_190001	8.333313980666667	10.528418081333333
pp_201991	13.174840827333332	8.989001525666668
pp_85279	1.4241714776666667	1.7226949349999998
pp_142712	1.3520604760000001	1.0681954583333333
pp_165555	8.778131626333334	5.520721135333334
pp_64582	75.17677605	63.751255666666665
pp_66561	1.6024875793333333	2.1901021126666667
pp_153797	0.741839323	1.3372248393333332
pp_188655	3.264809195333333	2.7806891806666667
pp_243600	5.578783594333333	4.728790412666667
pp_240284	16.86275706	19.53857849
pp_105811	23.398740703333335	18.950874196666668
pp_184681	79.93692395333333	93.19675805
pp_104908	0.0	0.008337809
pp_215575	92.63844606	73.12717134333333
pp_239056	11.924903768666667	8.327565357
pp_141247	1.8169104506666667	1.4808258333333333
pp_136169	35.14700939666667	29.93986534
pp_234659	4.193351317	3.402412127333333
pp_71125	39.408015963333334	33.75909366333333
pp_214963	2.9280713323333334	3.6189797523333334
pp_245953	2.864796807	3.666578414
pp_220776	0.17103130133333333	0.29915976766666663
pp_179382	1.3113897386666666	1.5915294013333334
pp_165705	3.6921875723333333	4.5111452126666665
pp_237890	45.61751220666667	39.19859055
pp_208956	24.168417586666667	30.20162915666667
pp_186191	2.0595831423333335	1.6856263423333333
pp_219280	5.489711949666667	6.380610765666667
pp_160896	13.75526347	15.99885054
pp_145409	116.31487558666667	87.57585834333334
pp_145464	0.6009835183333333	0.81035026
pp_131713	2.268809779	2.672390548666667
pp_226761	1.3229357276666667	1.7949885106666668
pp_152518	23.778337566666668	28.614968596666667
pp_119318	27.732722226666667	23.252751103333335
pp_153419	2.127893969	1.5310218886666667
pp_58544	1.6872052016666668	2.017806153
pp_246342	10.291143131666667	12.693526039333333
pp_91863	1163.572956	1429.4456627333334
pp_197170	7.691972431333333	6.594818458
pp_56893	5.255725917333334	4.306255144333333
pp_161184	2.6376602356666665	2.207316438
pp_64212	9.981660002333333	8.253940819333334
pp_111256	1.9474394686666667	1.4703045996666666
pp_204073	2.440433499666667	1.7779959283333333
pp_165903	0.0	0.006860593000000001
pp_211744	1.9390768349999998	3.5904558433333333
pp_154701	2.225289601666667	2.7724371606666667
pp_66070	9.567076726333333	8.104613076333333
pp_157808	0.9181282816666666	1.1476160436666667
pp_219509	6.9372509246666665	5.759367165333334
pp_215435	13.889975166666666	11.688767978
pp_92070	69.68485694666666	83.82516784666666
pp_195976	6.6967311663333335	10.277706844666666
pp_129469	5.168161782333334	4.363625877333333
pp_86032	2.0969176566666667	1.7334055146666667
pp_79321	0.6625820769999999	0.8967466106666667
pp_139088	2.0984822366666664	2.4811425663333333
pp_139325	28.149634223333333	24.082737236666667
pp_83268	13.387367786666667	11.432371772666666
pp_135393	1.0890710566666666	0.7974133216666667
pp_188846	1.5088777073333333	1.9028913646666668
pp_164268	4.076997917333333	4.86310243
pp_223214	1.9614593876666668	1.5141434923333332
pp_216235	8.661643692333334	10.205340471666666
pp_206972	4.276978417	5.032895793333333
pp_233841	9.320805171333333	11.795376246333333
pp_98730	3.9749441313333334	3.1832074576666667
pp_200966	5.276660925333333	4.100991587333334
pp_178299	2.596171516666667	3.0788583646666665
pp_245457	10.207682066666667	8.001311139
pp_81900	4.602260168	5.89052723
pp_233427	0.7322562373333333	0.9804175793333333
pp_136903	9.675544448666667	8.207568769
pp_153297	0.4743945353333333	0.63409498
pp_243728	1.827113114	1.2256250803333333
pp_63736	4.324927991	2.9697458156666667
pp_180257	0.037698602666666664	0.071556379
pp_136602	2.6809119816666667	3.5339639243333334
pp_198668	34.07304677333333	27.00160502
pp_212729	12.366380653333334	14.725709731333334
pp_100408	3.744812517	4.3905464363333335
pp_213048	3.1284401153333334	1.8585602756666668
pp_94466	2.4848987156666666	3.4368105040000003
pp_73526	3.7389310763333334	4.530984613
pp_235990	0.074546388	0.10853510366666667
pp_58500	0.029987005	0.06024821
pp_109422	1.5161381343333333	2.3640340293333333
pp_205938	39.049449976666665	24.637265606666666
pp_151674	16.787528533333333	13.369253131666667
pp_132972	1.240569245	1.654493501
pp_137047	24.53920162	19.39905823433333
pp_129796	3.0684033013333334	2.590293025
pp_184662	11.638700521666667	7.382746058666666
pp_236006	0.11584954266666667	0.16860204933333334
pp_152971	6.265886604	5.358856965
pp_189378	1.172316867	2.2013873773333335
pp_206902	0.626764966	0.9012398266666666
pp_105540	50.52872593	59.745573406666665
pp_188658	3.2824935973333336	2.794245147333333
pp_41969	26.910059846666666	22.899975516666668
pp_57525	20.808857663333335	17.952053273333334
pp_120354	0.06654500033333333	0.105725981
pp_145622	21.211555163333333	15.487995830000001
pp_165880	21.49577514	25.135123743333335
pp_83265	6.914578629333334	5.881262976333333
pp_243116	6.328156122333334	5.3424167360000006
pp_193186	2.646319689333333	2.1949888443333334
pp_200214	14.60351755	10.705985264333334
pp_229203	1.2251146503333332	0.9086777899999999
pp_200815	2.838988274	2.388445111333333
pp_140455	0.904388167	1.1584540506666667
pp_91861	0.648546429	0.44952976666666666
pp_188633	10.52562598	8.798008733
pp_205550	55.33452568333333	65.39570566666667
pp_208351	0.7674523533333334	0.554616809
pp_209080	1.0653110086666666	1.3415400196666667
pp_215731	2.164523354	1.778869078
pp_173344	6.433551754333333	5.500930579666667
pp_72465	2.5761002016666668	2.131236706333333
pp_253240	4.061606235666667	4.906114738666666
pp_88396	5.705185634999999	4.800610638333334
pp_68999	18.904087786666665	23.943003223333335
pp_188939	3.418308775333333	4.073718417
pp_64621	0.0	0.006860593000000001
pp_101625	0.236281504	0.38778883733333336
pp_199104	16.038703993333332	18.590061603333332
pp_91909	2.259937566	1.8866922700000002
pp_215199	1.271659751	1.6287831246666666
pp_131108	29.01147567	35.428367576666666
pp_200986	5.995201309333334	5.1437000170000005
pp_160952	5.046111027	4.3120312819999995
pp_68281	28.163896723333334	24.191116856666667
pp_197074	27.481439993333332	32.58061067333333
pp_126873	2.3200557626666667	1.953750484
pp_142586	0.923121816	0.6216778266666667
pp_100432	5.4660547023333335	6.399139039333333
pp_251163	100.66443154666668	85.94903532666667
pp_66685	3.1055523173333333	3.6934658006666665
pp_66174	4.1103239443333335	5.519418418
pp_182427	7.7333855253333335	6.323881636333333
pp_233455	6.287194122333333	8.059484919666666
pp_215773	9.259178064	11.143914032666666
pp_100437	4.857692198	5.6565320943333335
pp_189345	7.851587607333333	6.551737892
pp_212776	5.7399548110000005	3.9439154690000002
pp_174634	1.9133739566666668	1.5463445106666667
pp_158702	116.29269113333334	141.5335121
pp_148481	8.610646113	11.251817444666667
pp_158329	1.794278171	2.2708591063333334
pp_181958	0.361775536	0.48023936066666667
pp_88574	2.4855110403333334	1.7853353066666666
pp_64383	1.4778643063333334	1.8422715996666668
pp_174905	24.062352473333334	28.87025142
pp_92473	2.504613019333333	2.0016749656666666
pp_218371	4.9477931213333335	5.745132631333333
pp_89568	3.9847656286666666	3.1515782023333334
pp_227326	42.773327476666665	33.13972732
pp_94431	17.35367874	22.024794983333333
pp_109005	4.852388902333334	6.411619928333334
pp_100961	40.90365456	34.93560845333333
pp_205354	8.793471724	7.226958192666666
pp_82212	4.895881866666667	4.08213813
pp_113402	2.2470925263333332	1.890515232
pp_188300	9.002799743666667	7.662699714333334
pp_201524	38.39732502666667	45.05683543666667
pp_253086	1.7117375376666666	2.111408497
pp_199117	2.9551262003333334	3.5140096996666665
pp_160839	7.6172204636666665	9.193724328666667
pp_145478	8.019027250666666	9.388628295666667
pp_68499	3.0095669903333335	3.6631850393333334
pp_236050	120.88773333	174.4184918
pp_145703	2.097395919666667	2.4990861436666667
pp_181295	2.9284311423333333	3.748394177333333
pp_108978	129.44032293333333	155.66617253333334
pp_108494	15.063537293333335	19.13935266
pp_207243	2.605270624666667	2.12408163
pp_198141	0.7324732676666666	1.1928553893333333
pp_104821	5.219681845333334	6.364904025666666
pp_193176	3.5028950506666665	4.328538354333333
pp_225134	1.9996233410000002	1.601559268
pp_251690	5.1272069799999995	3.98243868
pp_144433	21.009032316666666	18.207737526666666
pp_110385	96.69690970333333	71.82286786333333
pp_173160	3.30358843	4.179588434333334
pp_243033	1.7996343573333335	2.1621372493333335
pp_63508	18.112072916666666	15.629331220000001
pp_137924	15.718361403333335	13.328316443333334
pp_212273	5.882455267	7.0602124533333335
pp_95434	2.3989190953333335	1.5294055126666668
pp_138774	1.2950172333333334	1.0052454506666666
pp_68278	3.6313212753333333	4.361450861333333
pp_105282	2.3345210796666667	1.8747042576666666
pp_203512	2.865327906	3.371912076
pp_66699	8.562777621666667	7.246798251666667
pp_120712	1.444168524	1.7364556336666666
pp_199347	19.239655231666667	12.228308270000001
pp_85567	34.91265027	29.60941509
pp_68152	23.555096123333332	19.727752283333334
pp_141088	46.20897476333334	39.041715186666664
pp_109257	19.172076393333334	22.67918443
pp_223767	8.502469606666667	5.471875645333333
pp_92096	24.252288183333334	19.480841833333333
pp_245636	25.692627488	12.359449274333333
pp_148628	0.058833402666666666	0.10961223166666667
pp_137942	31.31259164	39.37616040333333
pp_119560	5.208373240333334	7.778018336666666
pp_176239	15.835882813333333	18.670787750000002
pp_200169	18.807268829999998	15.7955998
pp_239250	25.69118213	22.1915813
pp_98464	2.6966378066666667	2.1852711103333333
pp_132344	1.7986350283333332	1.379568634
pp_174942	15.59067607	12.901892546000001
pp_110741	10.401382459	8.666061871666667
pp_66817	17.87267199	21.783414466666667
pp_152410	4.723483015333334	5.691588587
pp_173079	3.145886117	2.320916426666667
pp_119673	12.653952593333333	10.700365679999999
pp_159880	3.3664004473333335	2.807251926333333
pp_172636	5.880629333666667	4.741544927
pp_158040	4.3198561736666665	5.108976725333333
pp_73932	1.3524387553333332	1.7999666586666667
pp_236197	20.47685462	15.984799799666668
pp_246494	0.28787582866666667	0.37792150333333335
pp_95764	42.34168846	62.66502054233334
pp_233912	0.340590772	0.456101887
pp_57499	10.009979712333333	8.494306435666667
pp_144860	0.14737258866666667	0.21741443000000002
pp_244066	15.521855883333334	18.063846666666667
pp_246344	11.940445510333333	14.738568232666667
pp_56601	2.0613289973333333	2.484665746
pp_116762	7.635741415	6.288424492333333
pp_211620	16.509387902	12.173916763333335
pp_84924	490.5568260333333	602.3293479666667
pp_195384	19.247884836666667	22.52586752
pp_127143	67.35964603666667	52.83351500333333
pp_164082	1.326775845	1.6328443953333334
pp_155766	1.1779385576666666	1.6797998273333334
pp_141916	1.5219682396666667	1.0379281523333332
pp_234888	0.577423317	0.8049916456666667
pp_241473	5.062920406333333	5.9986445753333335
pp_168983	11.257989313333333	13.377659176666667
pp_121467	6.10666547	7.466446503666666
pp_108919	8.484525371333334	7.252132334666666
pp_194491	0.021096257	0.041898183666666665
pp_165676	4.898397189	3.521139377
pp_124875	40.35777072	54.54260718333333
pp_236063	1.6625514853333334	1.364552464
pp_211495	2.553592118666667	2.015576429333333
pp_158331	1.6224531673333333	2.0509746153333333
pp_227313	4.300505705666667	3.524772705
pp_245397	9.46421666	7.028091195666667
pp_152678	0.7641447423333333	1.052020893
pp_129882	16.091812733333335	13.088473913
pp_196335	38.57434982666666	33.13033744
pp_118423	6.109420603666666	7.482543689
pp_119748	1.3257564783333333	0.5354355023333334
pp_135642	3.765400631	3.220933391
pp_129555	13.30273463	15.518522353333333
pp_143912	1.6017138006666667	2.030970632
pp_66525	2.1517952950000003	1.5847379156666668
pp_123657	6.424960614333333	4.892187896
pp_244104	52.57811189	45.259396116666665
pp_119814	0.39236924333333334	0.2908304646666667
pp_152502	0.43519987066666665	0.622752151
pp_117199	50.15584971	58.69131107
pp_104911	2.208134808	2.9277619153333334
pp_158284	4.333376451333333	3.699205888333333
