	RM_C	RM_N
pp_182328	4.580645843	3.6888817843333332
pp_149677	2.769358807666667	2.239366948333333
pp_92336	3.630018056	2.789496708333333
pp_78335	2.3369832033333333	1.863768796
pp_161038	34.268404313333335	27.25294524
pp_100397	6.630891327	8.036312913333333
pp_181366	0.19389772933333332	0.2762958423333333
pp_234602	32.49882751333333	26.958488353333333
pp_64874	1.0445225573333334	1.3263371323333333
pp_105146	6.518480076333334	4.917215125333334
pp_58562	2.643114801333333	1.656007706
pp_168675	10.006248562333333	8.268246619333333
pp_128529	1.5671527146666666	3.027367356
pp_155895	15.602712473333334	12.30783565
pp_68499	1.738308972	2.1924348323333334
pp_152336	3.6113508833333334	2.846520368333333
pp_110632	3.774421085333333	4.948259784666667
pp_155286	41.321624566666664	32.25312263666667
pp_87017	1.6712836556666666	2.147597863333333
pp_236174	0.15283199233333333	0.263606815
pp_92443	21.713662526666667	27.094634863333333
pp_58025	1.088481068	1.953980045
pp_224104	2.607694990666667	2.127429857666667
pp_58029	0.5385476736666667	0.9845249469999999
pp_178773	1.7821234466666667	2.4205694736666667
pp_82039	1.0103873366666667	1.4273022073333332
pp_71335	1.1654502836666667	1.489760766
pp_61873	7.854255859	6.076585200333334
pp_136710	0.4048661043333333	0.5935926596666666
pp_96556	0.5814033926666666	0.32669697933333336
pp_172413	11.008805143333333	13.681891892333333
pp_88562	17.03672647	20.387500763333335
pp_212216	3.298147725666667	5.485067735333333
pp_72584	20.93462988	35.650757387
pp_110586	1.2421642366666668	1.5855913203333334
pp_219313	10.710847224666667	13.548902950999999
pp_70700	5.795897880333333	7.333164409666667
pp_65914	29.309385886666668	24.03269196
pp_181190	1.5888769343333333	2.231235708333333
pp_198441	2.512846849333333	1.8908904463333334
pp_177842	28.16511856	33.54716652
pp_88396	5.156752923333333	6.307375560333333
pp_180898	8.000119674666667	9.758376784
pp_246769	0.3468387736666667	0.22061878633333332
pp_81904	1.275368294	1.6170927326666669
pp_206241	16.366587403333334	19.64681653666667
pp_144144	10.074719748	12.317890607333334
pp_238643	11.251517437666667	14.010796860000001
pp_138478	0.61168628	0.8332254193333333
pp_92136	8.482601142333333	10.134561816
pp_73170	26.150966493333332	32.31929852333333
pp_199531	5.348949488333333	4.393019368666667
pp_134557	0.9230425643333333	1.1781967853333333
pp_72463	2.742504806	3.382307445
pp_81918	2.5460762416666665	3.059542688666667
pp_98016	1.7791362033333333	2.178263875
pp_225086	10.827242856666667	15.159671416
pp_86978	2.0089717106666667	2.5400789166666664
pp_152363	27.029521380000002	33.16885679333333
pp_88647	5.743478197333333	4.796803295
pp_77800	0.39529996500000003	0.6958648786666667
pp_105088	17.591960023333336	21.38461484666667
pp_179606	5.845298664666667	4.60542255
pp_91954	1.1961799640000002	1.7325261073333333
pp_91938	4.354620125333334	5.495702132333333
pp_98314	4.305517114666667	5.484064987666667
pp_85326	1.9339729860000001	2.5523166213333335
pp_117003	3.9658395046666666	3.2277371093333334
pp_123739	2.547139534333333	3.0591276769999998
pp_85624	13.053554286666667	11.004961278666666
pp_79279	1.5664862133333333	1.9459571853333333
pp_235943	0.5248001736666666	0.8039603336666667
pp_94636	7.669509951999999	6.219945053333333
pp_132593	2.5620045106666667	2.0864498096666666
pp_233625	1.1845449513333333	0.7813662016666667
pp_124772	5.51876229	4.172596015333333
pp_233764	17.125676936666668	14.401701063333334
pp_144742	5.077737845666666	6.232639829333333
pp_73745	2.274203047	2.8215271250000002
pp_116012	1.4512788136666666	2.494484138333333
pp_102533	7.13563204	5.580899285666666
pp_112296	3.673805439333333	2.7700589096666666
pp_214069	0.15165626966666668	0.09607374833333333
pp_126011	0.104652101	0.18995004100000001
pp_134601	7.300331931333333	6.052703665666667
pp_57474	9.377664570666667	6.933976481999999
pp_219195	52.23494438	40.00663041
pp_86960	21.1508892	17.67712128
pp_209914	4.7237082919999995	2.8091812116666666
pp_121808	10.115730382999999	8.133507510333333
pp_104850	8.975396139666666	4.661794120333333
pp_163893	3.2990829183333332	4.6500646686666665
pp_185786	4.124157899666667	6.494014676
pp_233660	2.0653615083333334	1.4655193420000001
pp_125358	3.3138952500000003	2.6025738906666667
pp_212946	0.4367708046666667	0.6469189519999999
pp_168909	22.4656723	18.349840190000002
pp_164185	5.430534349333334	4.3552594393333335
pp_118947	14.428493946666666	18.894474994666666
pp_245755	1.4865744726666668	1.1249066826666667
pp_87274	10.419643516666667	8.538163510333334
pp_186898	0.060418627333333336	0.20964337266666666
pp_245574	9.8016269	12.682792116
pp_115245	3.3601360056666665	4.0247323113333335
pp_131265	0.7865777906666667	1.0431753856666668
pp_141406	2.1046923166666667	1.6589563863333334
pp_129667	5.828270797	4.027864952333333
pp_196694	5.513740972666667	6.769705132333333
pp_103035	2.0624268926666667	1.5479361533333333
pp_181417	55.944829856666665	44.08770172333333
pp_164141	108.75896846666666	85.57814424333334
pp_179700	23.52731675	33.2586218
pp_247165	7.729483576333333	9.329227655
pp_187313	0.09085849466666668	0.14667336266666667
pp_134440	7.714169131333334	9.321795628666667
pp_246797	0.070290466	0.13047018266666666
pp_197582	1.2174450826666667	0.6546987456666666
pp_148587	37.28170417333333	31.36648207
pp_194275	4.836468271333334	5.852150396
pp_67472	3.2519616373333333	2.489268703333333
pp_133416	1.5625122526666666	1.9525737413333333
pp_66645	1.664449665	2.164483536333333
pp_110452	1.988824921	1.405516394
pp_202726	10.102075110333333	6.4935319326666665
pp_153262	7.899718133333334	6.3637716903333335
pp_137828	2.5918623283333333	1.8190128543333333
pp_123453	2.7241616939999997	3.4550176809999997
pp_197502	6.492939177333334	3.574467076
pp_245398	7.61063342	5.909586664333333
pp_76203	50.206924586666666	61.38620505666667
pp_64308	2.744984568	3.5300720516666666
pp_196614	3.0152634756666665	3.7225862336666666
pp_197185	54.335733966666666	42.49444524666667
pp_121117	1.781384851	1.3759568893333334
pp_67071	9.077162911	12.090972376333333
pp_206284	0.881724006	1.2037881876666667
pp_107656	1.930440852	1.470813054
pp_56790	2.4250313856666668	3.007446244
pp_181017	52.138251116666666	62.889625529999996
pp_145639	0.42846928866666667	0.6781379223333334
pp_153037	2.535189474	3.118036383
pp_143492	2.490986654	3.925634367666667
pp_195945	4.855440843	3.5683587483333334
pp_152183	54.11107345333333	65.63148150666667
pp_129041	21.826972966666666	26.190548623333335
pp_88508	7.623884191	9.386596644666668
pp_181534	1.7330665756666668	2.185992541666667
pp_98282	0.08086146666666667	0.16929169866666666
pp_68807	1.7435800156666665	2.264612523333333
pp_95686	1.383488196	0.8771091673333333
pp_98419	0.6340971693333334	0.44839529866666666
pp_199003	4.517887376666667	3.4288581326666665
pp_174959	31.270476663333334	26.124018896666666
pp_209317	2.694122698	3.3111007223333333
pp_245302	4.649770855	3.7753623993333334
pp_227614	8.413594331666667	11.063288522333334
pp_121125	9.554956357666667	7.602527758333333
pp_170890	1.414602642	1.7738848036666666
pp_246741	70.24204411	83.37626138
pp_237277	0.907933714	1.333855948
pp_199791	1.3036163896666666	1.6469618143333333
pp_233219	4.873709402666667	3.99268072
pp_234350	0.278115503	0.409258111
pp_158332	1.0063578389999999	1.3617375006666668
pp_188622	4.194652457	5.219886281333333
pp_85462	25.972983823333333	20.363145534
pp_57491	4.857198197333333	5.846406011
pp_244606	3.7503756396666668	4.522575873333333
pp_220693	5.354417614333333	4.410347202333333
pp_71457	9.822321206666667	7.731903684
pp_166849	7.889202621333333	6.025792559666667
pp_85667	7.587559004	6.167641349
pp_85175	2.393111233	2.956203272
pp_119572	2.909957883666667	3.6237019183333334
pp_250744	17.61318476	13.999060469333333
pp_209232	4.732264686333333	3.8097020476666668
pp_145078	2.114893835666667	1.5428555629999998
pp_201571	5.594893807	6.768769907333333
pp_61698	4.316722777	3.3673282363333334
pp_169546	1.391963766	1.7481399273333333
pp_124413	0.211710081	0.31323243966666664
pp_131224	0.67462835	0.9684331826666667
pp_202907	1.1699742363333334	0.8160121733333333
pp_160877	2.343868918666667	2.8840883686666667
pp_177523	0.19486942966666665	0.06624366566666666
pp_110585	23.214565813333333	19.323576759999998
pp_170981	0.08013252066666667	0.045973148
pp_220881	5.253028454	4.042967766
pp_216968	0.5605144626666667	0.8589759373333333
pp_172328	4.375452413666666	3.5997520523333333
pp_195408	3.6319545326666667	2.9168135116666667
pp_77541	40.44560948	26.709026543333334
pp_111268	127.95875388666667	154.12908846666667
pp_108748	37.61687884033333	65.31889278199999
pp_68530	2.1289814519999997	1.2769220753333332
pp_185222	32.36093332	38.41593342666667
pp_164335	8.199987007	10.151329376333333
pp_85491	1.108101094	1.5514109446666666
pp_57311	7.594992922333334	9.054419753
pp_85353	4.739588852	2.4629227830000002
pp_125086	2.5773122323333335	1.8377386073333333
pp_167423	2.357133805	2.956777059666667
pp_184289	39.355064076666665	32.88476892
pp_158185	53.32461831	41.958533360000004
pp_98219	2.2575155633333335	1.612931975
pp_72561	1.495960369	0.9590962696666667
pp_128281	4.072090374	2.9221496353333336
pp_172376	16.722933453333333	19.887440066666667
pp_72842	1.2075181903333334	1.5977509746666667
pp_173639	20.980968686666667	24.9039319
pp_222805	8.235734642333334	6.396854455333333
pp_68520	2.720534573666667	3.9443659846666668
pp_136639	15.9539575	19.17791913
pp_66136	3.3781803413333336	2.6912947203333335
pp_170620	1.9937372356666667	2.635494007333333
pp_168353	6.245363797666667	7.673776578333333
pp_105087	22.975929553333334	28.121790023333332
pp_206298	4.716317185666667	6.426956913666666
pp_235809	0.10790248366666667	0.05857794633333334
pp_27700	34.284719020000004	41.24279682666667
pp_188504	30.33496358	25.544020093333334
pp_246826	1.828498089	2.386626325
pp_180992	1.1582873316666666	0.8549146936666667
pp_91360	28.320603883333334	23.66128138666667
pp_148562	4.165905642666667	2.911657927333333
pp_71454	9.938550271333334	7.724797131333333
pp_12822	8.830173812666667	4.280563363333333
pp_157712	2.595910656	2.004168438
pp_213880	24.61511775	16.938086313333333
pp_163879	41.35336632666667	32.249913129999996
pp_227725	514.4662879333333	353.579975
pp_87887	5.614258069333333	3.0082246016666665
pp_247237	1.2869643083333333	1.6093758023333333
pp_58646	7.879817912333333	9.522085018666665
pp_220495	10.400941860666666	8.656170427
pp_216113	0.299868887	0.173827993
pp_212084	670.7477877333333	810.9989712
pp_209322	1.9221254556666667	1.516470629
pp_123549	7.995657079	6.278183585333333
pp_92490	5.2826159593333335	6.312516552666667
pp_112227	1.5043102486666666	0.942279865
pp_15453	5.545384791666667	6.7557290126666665
pp_132343	2.566155385666667	3.1461170853333336
pp_209649	1.1639146786666668	1.5126316373333333
pp_168468	0.042812305	0.016846499666666667
pp_192259	1.5328492599999999	1.887448145
pp_201605	1.5894811426666666	1.2376706246666667
pp_125651	2.439966014	3.0437812776666666
pp_234821	1.652794534	1.314225291
pp_112069	0.281369013	0.41782876366666666
pp_202732	2.4852650213333334	1.9760759176666667
pp_208905	3.4746453796666668	2.563541798666667
pp_74955	1.9867070813333334	0.5101538806666667
pp_100673	16.96593096666667	20.378878983333333
pp_128624	3.980456809666667	5.070474806
pp_103930	5.870270406666667	4.841360858
pp_196640	0.12535965166666668	0.07915509533333333
pp_245540	8.320535552666668	9.940760625333333
pp_71069	6.3414194193333335	7.635402743333334
pp_203222	0.056287017333333335	0.104839668
pp_135782	29.424139716666666	40.27948825133333
pp_247499	183.80072546666668	144.31328399
pp_195168	23.528436813333332	17.782874402333334
pp_226548	48.80314557	60.694413016666665
pp_148440	602.6198114333333	479.00509463333333
pp_148592	8.610568641333334	7.197919752
pp_150110	1.3857780826666666	1.7744347643333334
pp_236332	0.816483804	1.6790764133333334
pp_208811	91.62944073333334	72.04831038
pp_156172	2.433494832	3.0367953316666667
pp_152645	1.8007314696666668	2.444395703666667
pp_169550	1.3341729343333333	1.6707765423333334
pp_199026	10.655038777666666	12.852947103333333
pp_119396	1.8593335083333333	1.170912773
pp_59526	0.14609116633333333	0.26838955033333334
pp_212087	383.7673023	462.9115007
pp_188628	3.376157189333333	2.746412436
pp_115928	5.049834197333333	6.068266230333333
pp_91482	2.483220396	3.021060670333333
pp_136569	2.355366400333333	2.8847556666666665
pp_113910	6.655333462333334	7.975687777
pp_158837	180.2187238	135.33774211333335
pp_72750	3.425555614	2.3974876556666667
pp_145320	38.69710488	48.03747731333333
pp_232427	1.223641535	1.6793499663333333
pp_247493	20.3546745	15.406442878666667
pp_223489	11.705221978666666	8.997425892333334
pp_128842	9.991139563	11.909074318666667
pp_135519	4.3829268856666665	5.370693704
pp_164388	4.746663001666667	5.820222493333333
pp_83483	2.1962719479999997	2.6732606046666665
pp_205156	89.0065545	72.87693792333333
pp_224120	4.5193258363333335	5.508039246333333
pp_108937	1.5926927943333333	2.026224331
pp_94362	5.734663163333333	6.917400198666667
pp_147759	1.3397917863333333	1.7814123116666667
pp_155314	46.17259487333333	38.489602223333335
pp_124449	42.03705750666667	49.94808398333333
pp_221482	1.4848427039999998	0.5635702696666667
pp_174563	4.779962866333333	3.829389346333333
pp_121462	3.4240168643333333	4.279491575333333
pp_197782	38.641990853	65.40397833600001
pp_201603	2.166205158	1.7763137393333333
pp_155321	15.76306454	19.71537604
pp_118341	2.9398164033333334	3.6561445286666667
pp_189378	0.075782556	0.03301962233333333
pp_174526	1.7974486276666666	1.2625767016666667
pp_219346	1.8210506916666667	1.275019175
pp_206013	5.627762898	4.174453467666667
pp_206017	24.77372957	29.418901616666666
pp_73827	68.92076933666667	54.74670991666667
pp_155024	9.135213204666666	11.520079357333334
pp_234603	50.62472665333333	42.35440967666667
pp_231722	9.992321991	11.924727467333334
pp_5095	12.530136533333334	10.300162289000001
pp_137291	3.994981854333333	5.043178264333333
pp_191928	11.616352766333334	14.053019939999999
pp_123572	5.201509296999999	4.351549747
pp_218746	1.939484091	2.636648167333333
pp_66997	4.045767550666667	5.079851011333333
pp_224439	10.099022732333333	8.346235296333333
pp_129840	2.459638032	1.9429449313333333
pp_68493	2.1140608896666664	1.2663434043333333
pp_151737	19.991462203333334	16.84876353
pp_104022	5.020449110333333	4.204804042666667
pp_186788	14.7047306	17.596728706666667
pp_201284	6.3486141793333335	4.755062884
pp_87636	11.563337273666667	8.319126242
pp_209577	15.367946996666667	12.937092963333333
pp_169784	1.2279621503333333	1.5687146496666666
pp_179526	11.276459561666666	14.496643349333333
pp_150992	2.02598053	1.6075872406666667
pp_66270	5.697890900666667	7.013097821
pp_178637	41.88679696333333	50.52360082333333
pp_129362	0.004647586666666667	0.016642079
pp_234708	32.38639915	38.82978874
pp_173243	2.1776294246666668	2.680809039666667
pp_154913	3.7923400636666664	3.1603871336666667
pp_58628	2.2108513763333333	2.7731970813333335
pp_214065	1.916699422	1.3764559176666666
pp_70587	6.809679069333333	5.563322163666666
pp_243211	11.363800386666666	9.441233673333333
pp_218272	2.987472676	2.323614634666667
pp_128280	2.872594673	2.257100452
pp_169842	15.90856864	19.516461026
pp_216806	7.655483208666666	9.165956855666668
pp_98186	9.252432986	7.519377182666667
pp_155787	3.4138579056666667	2.722865453333333
pp_202936	3.4288577206666666	4.168297477666667
pp_43533	6.1355790206666665	7.303601141666666
pp_32971	10.529888717	12.620403186
pp_90393	0.8925276763333333	1.1646601306666666
pp_112455	4.5565525010000005	2.509944409
pp_113490	32.656041806666664	40.01326621
pp_205439	6.637972988	5.537634691333333
pp_203989	5.376886266	4.134246340333333
pp_132279	1.8292196433333334	2.3608338853333333
pp_121549	3.786497739666667	4.560234098666666
pp_72536	15.127405229999999	18.202230296666666
pp_66630	1.1303175936666667	1.4746939383333333
pp_66786	47.01863440666666	38.937273356666665
pp_164386	6.860929785	8.404876840666667
pp_73524	2.3461137706666664	2.8913720339999998
pp_104588	1.9405053573333333	3.2311992673333334
pp_163786	5.75026804	7.107067253333334
pp_117121	11.082272791	14.577598606333332
pp_79421	0.10953349433333333	0.06285572433333333
pp_136305	1.5207021333333335	2.042587178
pp_85386	3.8838077	3.2141254396666668
pp_206028	5.079031366	4.035413433333334
pp_201568	89.73827520666667	108.04526741333333
pp_74719	3.0263318573333335	3.6507875296666668
pp_233260	1.786657467	1.4069532686666668
pp_127273	16.650398120000002	19.748814306666667
pp_234913	2.920366971	3.7427061246666664
pp_117091	1.54423968	1.8798426913333335
pp_217046	1.031871344	0.5929100913333334
pp_193159	2.43457826	2.9635139963333335
pp_74458	0.4377606493333333	0.6940071476666667
pp_216654	40.52799809333334	48.580440053333334
pp_84888	8.466155792	10.882940123
pp_142191	9.451436967333333	7.704466263333334
pp_58836	1.8377441959999998	2.262078515333333
pp_79753	19.393961429999997	13.957515966999999
pp_182943	0.11148721233333334	0.2721983713333333
pp_200357	11.79309271	14.114642723333333
pp_246529	1.6213695043333334	1.986278704
pp_203538	6.347588714333334	4.742876185333333
pp_217811	7.4574317106666665	8.973854300333333
pp_239971	70.34081285666666	58.19601104666667
pp_56518	1.8175714523333333	1.3695177323333334
pp_109243	3.630446704666667	2.9970959196666667
pp_66041	2.1636989726666664	1.7502472856666667
pp_108733	1.618248576	1.29107203
pp_192173	0.6375890003333333	1.4721148893333333
pp_142450	136.33952923333334	161.59975116666666
pp_137507	61.552498203333336	49.089637026666665
pp_198363	3.2969119333333334	2.3656706853333334
pp_234423	1.6598975003333334	2.426371223
pp_154516	3.0699228763333335	2.4852947326666666
pp_145648	540.7685484	427.5497845
pp_117740	1.92626307	1.4784787736666667
pp_95328	1.52224197	2.1163313673333333
pp_92025	3.4921348063333335	2.8181363656666667
pp_64367	26.361125666666666	32.12371436
pp_63682	4.926547215333334	4.021290424333333
pp_164237	0.05153932533333334	0.092295022
pp_73489	10.605830576666666	12.7806619
pp_192016	5.484420404	4.484764513
pp_222697	2.606257135	1.5982470346666666
pp_231822	1.6777241666666667	2.0901082533333333
pp_146816	2.2104420096666666	2.692355658
pp_62025	10.887744583333333	8.426830348
pp_144387	1.865190566	2.3409721483333334
pp_168549	2.480681936	2.0347199369999998
pp_69430	4.503162172333333	5.617321682666667
pp_68494	4.458320595666667	2.964352915
pp_155735	6.869822918	5.72390216
pp_208023	110.75078464666666	92.30251796
pp_124813	3.760565084	5.132530097
pp_173972	4.965506453	6.085614878
pp_247259	13.080454226666667	15.544747243333333
pp_95859	1.359224379	0.995915598
pp_198085	3.0393031186666666	2.4487155916666667
pp_96041	3.171725433	4.301921561333334
pp_72947	28.02639004	19.263155762
pp_236086	10.083518059333333	6.226504807666667
pp_223332	2.1409214623333335	1.6138220523333333
pp_135320	1.9434482013333334	1.5204838333333333
pp_12687	3.296826426	1.7034144873333334
pp_125142	1.7483330753333333	1.387548548
pp_99269	3.5186761683333336	4.421007043
pp_148332	7.119461452333334	5.8822095936666665
pp_167762	8.879004686666667	6.964104089
pp_100873	11.751913806666666	9.854944167
pp_209684	14.003548316666667	11.50102281
pp_162777	3.401175086	2.5500954816666663
pp_81114	0.08352555133333334	0.125609238
pp_201065	3.989187861	4.765410286333333
pp_234958	1.6521511103333333	2.064724368333333
pp_173707	2.0637925073333334	1.3389059823333334
pp_227219	367.3890372	296.3537745
pp_141929	34.72465183	26.535124123333333
pp_89215	33.5813064	28.428102720000002
pp_163944	5.445811350666666	4.222612833
pp_72844	1.220780368	1.590373905
pp_108226	40.88731087	30.678194033333334
pp_117731	0.09382602166666666	0.041274528
pp_124401	92.69365511333334	75.24686318666667
pp_82085	1.8654657956666667	1.3377185553333333
pp_68491	3.4025049823333333	2.0028937903333333
pp_166407	16.286786386666666	19.466004073333334
pp_179880	0.36321676166666667	0.22108172366666667
pp_188330	1.0233478286666666	1.53111339
pp_140973	26.176760246666667	20.3015606
pp_159833	1.405242902	0.9217086596666666
pp_119281	482.66568856666663	391.9215137
pp_169007	0.14746440633333333	0.058048875
pp_137264	0.9887669686666667	1.3336749766666667
pp_235459	8.914202549	10.706209519333333
pp_152267	1.1458427506666666	0.850035805
pp_129549	3.373277491	2.6772768826666664
pp_107314	1.8052883503333335	1.4385299073333333
pp_83395	5.789970386666667	4.828310764333333
pp_153346	0.29228624999999997	0.5205280093333333
pp_44707	1.5911341110000001	1.2257332220000001
pp_68648	1.75646955	1.4041034156666667
pp_194913	1.4483757226666667	1.8006696143333334
pp_201769	2.575727578	1.8809039223333333
pp_236066	5.405154328666667	7.944091322
pp_191790	2.7101222236666667	2.061685145
pp_181472	2.160078842	1.7021457016666666
pp_166466	0.46568202366666667	0.7011347786666666
pp_224641	10.855466569333334	8.872495766333333
pp_212234	3.003616155	2.2293327096666666
pp_74133	2.1118539646666665	2.576399382
pp_135203	6.85378737	5.639363415
pp_154817	0.562446223	0.7848682260000001
pp_241473	3.6041375600000003	4.374856142
pp_132611	2.290516952	1.806408372
pp_184041	2.891971092	1.422242641
pp_68322	1.3268256760000001	1.8830742743333333
pp_200282	9.954503059	11.946453226666666
pp_168980	4.1742376446666665	3.158547436666667
pp_237110	1.8204489419999998	1.3632979946666666
pp_189110	1.1575240863333334	0.7042582746666667
pp_91481	8.609715925	10.460139747333333
pp_100984	0.5152568623333333	0.7753176406666666
pp_202938	2.402715233	2.981271448
pp_227486	2.677363572	3.544263716666667
pp_136550	0.22279436633333335	0.145470914
pp_72433	2.789849141	2.02556031
pp_130558	10.918563428666667	13.302497796666666
pp_246808	0.16894031966666667	0.09147131966666666
pp_198321	2.062904155	1.5387670713333332
pp_247892	2.3248425486666666	1.8447699716666666
pp_73202	4.778558505	5.854963809999999
pp_164870	8.474446005999999	11.139398427333333
pp_184272	3.6583275256666665	3.027115175
pp_111696	6.411460207666667	7.731094922333333
pp_59472	25.41807408	30.030822313333335
pp_60099	162.04651346666668	111.20464694
pp_135708	2.6360069016666667	3.182993545
pp_194367	5.257637511333334	6.527063239666667
pp_160896	13.95879776	16.557857386666665
pp_155770	0.3732903653333333	0.5909170189999999
pp_204658	105.74075988333334	127.54537813333334
pp_225143	13.701105583333334	16.482912046666666
pp_187227	14.486654096666665	17.635089530000002
pp_173429	35.36092371	43.25578711666667
pp_110386	7.312532839666667	10.234956318
pp_209226	14.431900187333333	19.301632166333334
pp_155604	3.8256675049999997	4.7634588566666665
pp_159816	6.343166939333333	7.594380501666667
pp_212099	7.800151416666667	6.346994337666667
pp_197791	9.407925935	7.711659840333333
pp_217002	46.432978496666664	38.41423833666666
pp_209920	12.989384566666667	15.555797733333334
pp_57624	12.38480788	10.177760494666666
pp_214147	40.92490611666667	33.483723946666665
pp_138736	4.561781386333333	3.764134615666667
pp_56776	11.525910216666666	13.841576543333334
pp_85531	17.264033923333333	11.938877839
pp_168371	0.104652101	0.04952943366666667
pp_173546	1.022185551	1.420501863
pp_142445	7.330194547333333	11.214591095666668
pp_241879	9.885800553000001	17.797060227
pp_63843	5.887141527333333	4.815787498
pp_203112	5.788300192666667	4.347251343333333
pp_163610	333.4883907333333	443.77648116666666
pp_206048	59.49526529	70.63237001
pp_197446	13.145449953333333	10.615147104
pp_87145	6.809993079333333	8.187781117666667
pp_197450	7.293044257333333	5.822392774666667
pp_227062	2.132283359	1.5771500133333334
pp_68261	0.5794024316666666	0.760262889
pp_187209	3.402366712666667	4.173862031333333
pp_224238	9.812913670666667	11.738757664
pp_70699	6.039374277666667	7.5320667703333335
pp_135495	12.633110880666667	15.290330073333333
pp_218963	0.44005322866666663	0.857833528
pp_111417	5.004901109333334	4.022309484666667
pp_181016	51.07209991333333	61.337998406666664
pp_145310	0.534244936	0.370367478
pp_64575	6.967237202333333	3.8003344429999997
pp_195894	3.3764425523333332	4.1123558713333335
pp_126021	2.4690731616666666	2.980525857
pp_202745	5.476420724333334	3.9555036856666668
pp_223331	3.4314900313333334	4.296696514333333
pp_174636	3.1404275999999998	2.600415585
pp_236264	164.07313373333332	193.98624353333332
pp_105763	0.458188722	0.6210237506666666
pp_72954	8.901223396333334	7.302263246
pp_217444	344.26000273333335	266.2480741666667
pp_165477	19.96248069	16.101078776666668
pp_138501	151.56459596666667	180.64125283333334
pp_136820	2.1565218896666667	1.7456057076666667
pp_202038	526.2763222666666	666.0732318
pp_187638	3.2734133683333333	3.975364991333333
pp_148240	0.982478287	0.5791902446666667
pp_231869	2.017902503	1.447467358
pp_111035	2.6445590476666667	3.2195515323333335
pp_85273	0.847624139	0.511789073
pp_183060	3.303921768	4.113798417333333
pp_211720	0.8286365	0.5968363329999999
pp_211924	0.20689588133333334	0.5049411503333333
pp_152483	0.8446619803333333	1.5776643733333333
pp_59963	16.378513253333335	19.647176796666667
pp_234068	57.34075841	47.782000260000004
pp_193146	6.603343514333333	5.5541623483333336
pp_55621	2.5508425126666667	3.076007557
pp_210450	15.728422254666667	18.953779143333332
pp_235836	4.722103302666667	3.261430289666667
pp_58967	0.22843517533333335	0.34948671866666664
pp_242975	111.11923117	88.61875270333334
pp_238518	4.924515349666667	5.882290560333334
pp_162700	3.920993778666667	5.057054733666667
pp_195158	45.64429072	53.95971825
pp_105277	1.7903913493333332	1.3771711496666668
pp_175325	6.702963746666667	8.000430894666668
pp_184723	26.215514336666665	31.69198839666667
pp_125062	711.1771710333334	585.9385334
pp_189347	1.613333586	1.2968769066666668
pp_136746	10.785470613333334	12.715653626666667
pp_123721	0.2560868886666667	0.356022067
pp_215398	7.034454043666667	5.879115920666667
pp_212883	9.294945009333333	7.791115570333333
pp_115739	4.990767555333333	4.104314365666666
pp_212235	3.774328372333333	2.848859494
pp_125019	1.7016079493333334	1.299585551
pp_129357	4.615130410333333	3.358853798
pp_154943	3.1064300953333333	2.4122690433333336
pp_158039	6.320962248	5.230712266666667
pp_137527	2.9808941493333334	4.150507211333333
pp_124954	7.452208361	6.172014918
pp_233270	5.2286497	6.376442269
pp_81655	1.81541796	1.4268811543333333
pp_191915	8.348279545333334	9.990479548
pp_164451	5.491464421666667	4.403012251
pp_86519	0.44333538533333333	0.6285451263333333
pp_117295	0.8879504273333333	1.381924265
pp_202491	2.3512210613333333	1.0426643856666666
pp_243248	0.698731624	0.9465243003333333
pp_209083	9.173672603666667	7.588789628333333
pp_200749	1.1149722443333332	1.388459402
pp_151739	19.65952844	16.63292165
pp_215447	12.357977604333334	9.816114433
pp_205820	2.979201194333333	2.3671168490000003
pp_173787	12.874528459999999	10.871524233666667
pp_246404	4.830540794	4.070290560666667
pp_164105	16.974048659999998	13.838434867333334
pp_166880	2.1026566383333334	1.38836932
pp_238542	2.672469402	1.6902056026666668
pp_187869	5.797713148666666	6.987891895
pp_217253	1.413832022	1.7675267266666665
pp_64614	0.03859604266666666	0.06694710033333334
pp_137638	3.3556899333333337	2.3573588366666667
pp_136258	31.1722584	36.79402805666667
pp_179382	1.5256793673333333	1.8963976336666668
pp_76438	0.42368174533333336	0.6481934403333334
pp_155256	6.499996791	5.469364686666666
pp_68303	1.582078564	2.05496363
pp_56355	4.413990209666666	5.458822538666667
pp_152295	2.700968078	3.3949785513333337
pp_203693	0.16582051133333334	0.28158361033333335
pp_95792	15.153115960333333	20.59462492566667
pp_190308	2.037225174	2.530708563
pp_86871	1.3291349956666667	1.0385698606666667
pp_161015	6.577175262	7.899592815666667
pp_55532	11.171012223333333	13.438399801333334
pp_193144	6.099588816333333	5.090802395
pp_228602	2.323637493666667	1.822716859
pp_67084	3.1736917096666666	2.558185072
pp_99270	5.4453056753333335	6.796258469666667
pp_73439	37.34244852766667	20.64698084633333
pp_205768	2.605922468	2.019030943
pp_230589	1.193628727	1.5979041466666666
pp_122526	0.7969172423333333	1.0510934893333332
pp_179986	2.2192269603333337	3.5597547006666668
pp_214253	8.362171352333334	6.7131471063333334
pp_138152	3.2345989883333335	2.6327948936666665
pp_187920	0.114533572	0.06660439266666666
pp_166920	6.322543774666666	5.254475829666667
pp_208907	4.588586992333333	3.441116924333333
pp_70697	5.871956352	7.355340811666666
pp_79463	13.73869853	16.51819277
pp_233452	1.6792438683333333	1.36799956
pp_86046	2.622539380333333	3.2461616699999998
pp_105907	5.8563034316666664	4.366703778
pp_95836	2.102285568	1.6511133199999999
