	RC_C	RC_N
pp_111585	6.854293623	5.986710114
pp_125083	1.4790228330000001	1.1454293613333333
pp_85242	5.891913259	4.2632856053333335
pp_141478	3.525647547	5.010665827
pp_205687	1.6018953886666667	1.3272940536666666
pp_152502	0.489318561	0.6735406276666667
pp_144719	3.483637450333333	2.758015508666667
pp_115290	14.300799123333332	11.408743673
pp_137291	5.518957807666667	6.576386984666667
pp_251574	31.488292443333332	36.31560967
pp_139788	35.55667978333333	41.13965735
pp_243102	5.358991736666667	6.425000673333333
pp_225378	15.10588251	18.04561709
pp_111487	3.562757577333333	4.321239396999999
pp_118182	1.5973676536666668	2.069743289333333
pp_201083	26.8036032	30.5113153
pp_141851	5.289636571	4.575041667333333
pp_197436	8.095468525333333	6.680385602666666
pp_85233	23.10918386	26.862077036666665
pp_193062	1.2831535193333334	1.557091475
pp_151024	0.6095219843333334	0.42053757033333333
pp_204189	0.7011414643333334	1.0791078286666667
pp_57955	50.09252523333333	57.69663743
pp_117681	4.799538266666667	4.198374294333333
pp_234060	7.000929694	8.233428049
pp_154686	0.7359114906666667	0.9190040866666667
pp_242949	38.19849251666666	31.413818543333335
pp_145264	1.2561284696666668	1.5381313913333334
pp_154810	9.285865862666666	11.343054085
pp_164385	2.668102331	3.068212945
pp_119834	10.759787691666666	9.219472768333334
pp_86731	1.808351792	2.467827511
pp_205445	2.047886657333333	1.7488860916666666
pp_128187	3.5835740240000002	4.436371198333333
pp_178162	1.597631466	1.990497774
pp_117123	3.098484681	3.790201484333333
pp_194675	247.97446213333333	211.2175951
pp_145385	3.621345251	3.14984
pp_111885	13.46871871	15.45759586
pp_109080	1.056780795	1.6837728123333333
pp_197988	1.5285392686666668	1.2776717156666666
pp_205351	6.4319613963333335	7.623688965
pp_217139	7.398068959	8.869561543333333
pp_224002	1.6665111983333334	2.168873046333333
pp_163577	12.091211637333332	10.396096834666666
pp_92267	153.54718069666666	206.69078423333332
pp_213154	2.7063625166666667	2.325662123333333
pp_112194	1.4810567023333334	0.9735891186666666
pp_220765	40.72421895	46.976620759999996
pp_209040	12.156777056666668	13.912848686666667
pp_238799	4.569908016666667	3.9636089500000002
pp_155849	0.8469293896666666	1.0693702233333333
pp_215926	3.636674641	3.002951792
pp_107570	0.48286894233333333	0.364723666
pp_68182	9.004007704	11.038568934
pp_68714	1.6720436226666666	1.385139826
pp_85278	1.3888056783333333	1.6539202733333334
pp_137828	1.1566134883333334	1.508655576
pp_79290	5.373716206666667	6.252981587333333
pp_76413	34.568023159999996	29.86620331
pp_62486	2.2792125436666666	1.843791553
pp_226478	111.0970356	127.28472363333333
pp_127695	51.74247802	42.43346826
pp_158029	1.7550485096666666	2.081586434
pp_196982	0.6212210716666667	0.8338389263333333
pp_76289	25.01588823333333	20.895876486666666
pp_196697	1.821312377	1.522958874
pp_57775	4.745459932666667	3.9511308346666665
pp_145286	16.413440166666668	19.24960319666667
pp_203278	30.35258262	26.354628676666668
pp_152455	21.981455183333335	18.372366200000002
pp_66252	1011.0275202	889.3720473333333
pp_90341	0.044162378	0.022436808
pp_58732	12.64316432	10.989937643
pp_137802	3.783405277	4.510984743
pp_95335	8.689617550666666	7.4638432990000005
pp_184453	2.5019373286666666	2.9339794396666665
pp_234000	1.415643347	1.8433501153333334
pp_223377	1.3589324206666666	1.0943991553333334
pp_108763	219.91407303333332	250.2519582
pp_212028	2.9965091533333332	3.904593413
pp_85084	9.774087117666667	11.219116473333333
pp_39917	132.1361582	112.11062317
pp_213755	2.2972002926666666	1.653899367
pp_245358	58.256328843333335	48.25555401
pp_189159	0.21511992700000002	0.14873028133333333
pp_88356	53.333671693333336	46.54865438333333
pp_143869	57.363247290000004	50.26891718666666
pp_68665	6.497693172333333	7.427939664666667
pp_153178	3.1298268696666667	3.872906312
pp_124417	5.170242808333334	3.9945767720000003
pp_201785	28.369278886666667	22.36200512
pp_234622	4.988368608666667	4.277321995333334
pp_200898	1.7231028183333332	2.2322544636666666
pp_117015	1.0828614663333334	1.5008311909999998
pp_153464	4.651853013333334	6.1397266649999995
pp_197737	1.917076357	1.629449414
pp_120261	1.422766135	1.184990271
pp_155868	3.230072347666667	2.5025277706666667
pp_128265	0.7342486903333333	0.5558037203333334
pp_66429	5.5735916476666665	6.757075129
pp_107587	20.038882883333333	17.372311623333335
pp_134662	1.0584398259999999	0.8692504153333334
pp_238536	31.20444525	36.124179446666666
pp_115286	2.956026841	3.4655814006666668
pp_132644	2.1676914463333334	2.6121355983333334
pp_219013	1.40120742	1.1129135513333333
pp_159144	8.449021222333332	10.017768747
pp_202592	3.1355748586666667	2.733198481666667
pp_203529	4.256203402	3.724246324
pp_103773	0.9413993776666667	0.765714537
pp_191723	3.973305373	4.5659110006666666
pp_189220	3.232003271	2.8160613536666665
pp_240569	1.4763151363333333	1.153380022
pp_99272	43.753768380000004	50.443950220000005
pp_225390	15.29503507	18.366037043333332
pp_204307	2.263540937	1.957956753
pp_159108	6.972889182	8.077213467333333
pp_184291	2.725287956333333	3.312932391
pp_111936	17.366556016666667	14.873807800000002
pp_116859	1.9369558863333334	1.5925479306666668
pp_84874	3.169056924	2.675285290666667
pp_230585	2.2492545096666667	2.651160715666667
pp_194345	9.536843638666667	8.311080951
pp_72411	176.37555030000001	120.93351265999999
pp_116998	4.311951881666666	3.700325443333333
pp_111886	15.98367764	18.30387837
pp_82010	4.600034745333334	5.845831045
pp_17843	10.363440155333334	8.995571677000001
pp_109813	1.4086238466666667	1.802839029
pp_104755	46.986545629999995	54.079212483333336
pp_135159	5.095561845333333	4.324341922333334
pp_66249	1070.6244326666667	942.2250810333334
pp_195917	2.18376103	2.538142091
pp_78463	9.988225812	8.687240256666668
pp_197293	3.8015003733333335	3.3234506473333334
pp_99684	9.403828790333334	10.741824700666667
pp_108557	4.3660792116666665	5.097370092
pp_201784	8.595375969000001	6.950972050666667
pp_218790	10.957420765666667	13.655943198666666
pp_162349	0.10939102066666666	0.06866167233333333
pp_199855	1.4890242740000001	1.232319619
pp_131908	0.8977174013333333	1.329401615
pp_153243	13.155643533333333	15.839780514000001
pp_128598	2.557585555666667	3.017251532
pp_97452	1.346505189	1.1050727519999999
pp_107862	7.8969973950000005	9.071757718
pp_168728	0.9751194626666666	0.7774361683333333
pp_236187	2.4872452373333336	2.881730523
pp_59511	1.3763432333333334	1.144007478
pp_152397	2.325212712	2.0050165436666667
pp_112233	4.935444173666666	5.763351652
pp_129406	4.659783587	4.008442827666666
pp_111925	1.2402687476666667	1.5229886213333332
pp_70174	9.102242291	7.892646519333333
pp_150283	2.2867107883333335	1.573734221
pp_96013	16.20557317	13.190804226666668
pp_136258	34.41387938333333	39.03199479
pp_200070	3.896518748	4.878570377
pp_155878	0.7098830503333333	0.8725055856666667
pp_213752	2.1874298066666666	1.6277473446666666
pp_162919	23.674504886666668	19.874778403333334
pp_168344	2.2493811613333334	1.8305968086666666
pp_115833	47.94293653	56.66763494666667
pp_145580	70.44849838666667	80.99607131
pp_61864	40.575072123333335	34.639735306666665
pp_225384	9.130021671	10.426392363666666
pp_203015	10.976083373	13.508201286666667
pp_196382	0.5724820273333333	2.0873573076666667
pp_153137	1.7816445053333334	1.4951916156666667
pp_195651	7.494321620666667	8.765600534
pp_125203	3.077325168	3.572730737
pp_198450	8.215139415	9.612887383666667
pp_118418	1.0539205123333333	1.614403181
pp_143863	9.688392196333334	11.135400057333333
pp_111333	13.43120003	15.412775056666668
pp_28657	11.596383256666666	13.817940468666666
pp_209461	9.289432314666668	12.017404133333333
pp_95833	1.3456681186666668	1.1076331163333333
pp_224261	3.835652889	4.405917406333334
pp_228032	1.517586355	2.9140943803333332
pp_74699	7.247053995	8.387211586666666
pp_173108	2.5316470273333334	2.0376714406666667
pp_166948	7.342025132000001	8.410195201666667
pp_134879	928.1838088	673.4733922333334
pp_218954	0.146778948	0.236387184
pp_243798	4.348817480666667	5.026326870666667
pp_95895	248.60344146666668	216.91852933333334
pp_136379	1.689588826	1.124438498
pp_64212	10.663396029666666	12.539431706666667
pp_155135	10.750320258666667	9.070361001666667
pp_66013	9.203799866	10.507434466666666
pp_183394	3.5042216440000002	2.997208437333333
pp_244256	3.6719652766666666	2.694283557
pp_181505	22.630656733333332	28.457931576666667
pp_202675	9.468334190333334	8.261003491
pp_217115	3.141947047	3.634843705666667
pp_154134	19.540543166666666	16.8827761
pp_129483	2.510385578666667	2.9604617186666666
pp_173172	10.389948314666666	11.8519209
pp_181326	1.730067369	1.404449581
pp_153072	26.34759710666667	32.10640214
pp_208963	0.5531519336666667	0.7546398686666667
pp_178932	7.129853400333333	9.305731634
pp_233622	0.7614575193333333	1.0174756853333333
pp_145382	3.9507613893333335	3.456061791666667
pp_215300	3.684471975	4.298804089
pp_215758	6.188790093333333	7.089127519
pp_152559	65.32472130666666	46.017350023333336
pp_128850	20.1086471	17.232686610000002
pp_137773	0.5501150433333333	0.7113083296666667
pp_198239	4.951079819	5.918532833666666
pp_138119	1.8891605376666667	1.6046489813333333
pp_185365	8.197303950666667	6.305379699333333
pp_88474	5.394626167	4.4343984286666664
pp_227109	21.10290715	25.423940353333332
pp_57170	2.0235628930000003	1.6492915733333333
pp_188953	3.6467847056666667	3.1290392176666666
pp_83193	2.366922598	4.1768847629999994
pp_89060	1.5939482883333334	2.2127333163333334
pp_66254	1559.3181233333335	1371.7244556666667
pp_100764	2.8035572306666667	3.577541478
pp_62383	4.552596381333333	3.990512227
pp_246364	4.112128091	4.881361020666667
pp_61742	79.26927357333334	67.22957285999999
pp_76145	6.470418595666667	7.793015239
pp_203026	2.413757394666667	2.0528828336666667
pp_216715	7.522698421333334	6.34765872
pp_197428	7.654727790666667	8.897986520666667
pp_110666	5.416799841333333	4.738919130333334
pp_202046	7.278539955	8.520969458666666
pp_230587	2.9174348196666666	3.483018310333333
pp_231698	34.77824226	27.87676879
pp_81919	1.59217086	1.853390584
pp_204141	4.572981904666666	3.3808113903333337
pp_158237	41.3496127	48.487000566666666
pp_116847	1.272389771	1.535123498
pp_247994	12.587241466666667	14.7014523
pp_197341	1.8729113246666667	2.747820788333333
pp_76541	1.5644307136666666	1.911221137
pp_184212	2.457529901	2.1426486723333333
pp_109259	45.24702745	52.23165481
pp_202503	4.4883275430000005	3.393857057
pp_108339	1.4254852233333333	1.6804772663333334
pp_118230	1.2369968466666668	1.509152142
pp_56902	48.78667036333333	55.80626711
pp_136785	5.365220353	4.630954624
pp_236065	1.9510023093333333	1.6538983336666666
pp_26379	17.673199083333333	20.800175433333333
pp_212397	0.8762478243333334	1.149180927
pp_91751	3.587909765	3.1273768316666666
pp_240117	4.4354181409999995	3.857732249
pp_136571	8.446193917333334	7.113102611333334
pp_131883	0.008544508000000001	0.0
pp_96146	5.242120474	4.483020043333333
pp_112182	0.616100974	0.803528355
pp_104993	4.985364540333333	4.324084026666666
pp_153553	1.6181033836666665	2.1132933913333334
pp_155698	4.032741457666667	3.497564294
pp_148443	9.496519023666666	8.196677591666667
pp_174653	15.053522976666667	17.812425536666666
pp_121117	1.2916159183333333	1.0635437186666667
pp_203452	68.71231619333334	78.81703522333333
pp_216862	1.3251365476666666	1.0401680443333334
pp_214137	5.578461941333333	6.796459593333333
pp_165592	15.013075453333334	17.14123255
pp_4721	120.42471653333334	100.31984453333334
pp_218373	2.035037717333333	2.345171151333333
pp_209483	6.764905935	8.424960716666666
pp_233917	79.77206506333333	94.26048026333333
pp_144759	1.8249218676666668	1.4973590126666667
pp_129317	0.12224030233333333	0.08393830066666666
pp_72416	223.3752471	167.50851471666667
pp_166287	18.415569496666667	15.750793203333334
pp_215094	4.803610723333334	4.1488700823333335
pp_246461	17.68337976666667	20.17706739
pp_236046	1.0317586613333334	1.520754839
pp_96032	3.886674887	3.3715375123333335
pp_76354	3.8429288306666667	4.656083301
pp_98346	5.412584508	7.180735421666666
pp_205486	3.06869745	2.5130799083333333
pp_234461	5.033619137333333	4.000363879666667
pp_73861	1.0640791916666668	1.9404863226666667
pp_226378	1.1346454553333334	0.926020759
pp_199002	1.5128076163333335	1.2456810143333334
pp_183060	5.411550675	6.378611682333333
pp_173169	14.702330889999999	16.744977363333334
pp_224533	0.19124370266666668	0.137941083
pp_111572	1.7597163633333333	1.4735325926666667
pp_120712	1.6118344833333333	1.8861888173333334
pp_159201	3.938791144	3.2327052256666664
pp_189327	13.36655642	15.51764566
pp_138293	8.503348414666666	7.449542866333333
pp_137032	6.436991898	5.623893191
pp_172839	0.6333978413333333	0.4693018386666667
pp_129398	61.603819216666665	81.79181550333334
pp_236169	0.009584410333333333	0.0
pp_219377	2.669590392	1.9897743796666667
pp_208321	6.423479802	5.433872887666666
pp_194312	1.6342155263333333	1.9488963803333332
pp_94285	1.37031975	1.1220658613333332
pp_59774	34.26693757333334	39.455880353333335
pp_87608	3.801643527	3.3051252376666667
pp_192280	4.8490553856666665	4.153375948666667
pp_178227	2.998510059	3.4363989786666664
pp_74925	3.7826077303333334	4.417637718
pp_172618	2.014521849	2.5321325656666667
pp_220795	30.404599960000002	34.86795135
pp_109687	52.672407383333336	62.893562689999996
pp_227421	4.492625512666667	5.612349575666666
pp_129554	6.476294286666667	7.390010701666667
pp_246365	4.651903762333333	5.444214377
pp_145092	2.17422153	2.5115090633333335
pp_253220	4.128807840333334	4.7256315859999996
pp_186124	2.6418173846666666	3.0754582873333334
pp_194358	1.295970281	1.5951909336666668
pp_244645	4.304990024666667	3.758449730666667
pp_202829	0.7605651066666667	0.5773104486666667
pp_206216	8.979603430666668	10.273775105333334
pp_200131	8.010268950333334	6.376617746
pp_129529	1.577647779	1.1985979093333334
pp_220495	6.792592337	5.926340444333333
pp_184769	4.559088925666667	3.9225958976666666
pp_227329	43.23737518633333	60.098190769
pp_197726	0.06177871633333333	0.10938656
pp_95793	58.98260340666667	47.40412741666667
pp_56612	0.845197922	1.0649931666666665
pp_142162	4.307005473333334	3.749817301333333
pp_219190	1.0818661583333333	0.8368054103333333
pp_29067	89.54525109333333	77.42387206000001
pp_246833	1.743318913	2.0825559103333333
pp_233923	32.02137456	37.446502280000004
pp_219741	14.247103046666666	16.213565503333335
pp_155060	7.607432309333333	6.25587962
pp_175069	15.09939593	12.747993950333333
pp_195867	0.3209309416666667	0.410494056
pp_238878	11.062733874333334	15.827004762333333
pp_186951	1.3735162046666667	1.72767936
pp_217360	10.489437908	8.682571296333332
pp_88542	6.0890942400000005	8.138634009
pp_105049	16.76359732	14.602097376666666
pp_159920	4.954227961333333	6.174902413333333
pp_78544	1.9971469326666667	1.678799661
pp_215836	8.588821335333334	9.852074355
pp_119709	13.617940236666666	10.893144126
pp_235947	0.24669048933333335	0.465295243
pp_136434	28.054238846666667	24.203073353333334
pp_78978	157.55667979999998	179.20527646666667
pp_124885	7.433863185666667	8.475349664
pp_251162	16.920776226666668	19.382458306666667
pp_63933	21.1412786	24.38058788
pp_123570	3.0464603203333334	2.6136495893333334
pp_174565	4.416069993333333	3.7524336023333333
pp_76325	2.07956612	1.692436876
pp_193664	22.33137055	25.342614533333332
pp_168807	1.6460577923333333	1.3135020196666667
pp_105675	1.8632842906666667	1.4947220923333333
pp_58572	5.143311600333333	6.0506224883333335
pp_198209	0.526286765	0.3651605663333333
pp_198402	5.859115213333333	6.937966993333333
pp_168370	0.009584410333333333	0.0
pp_238606	8.293020969666667	9.396409104333333
pp_89185	1.4392493726666666	1.8077920733333332
pp_195035	2.8674708436666667	3.2979792446666667
pp_247342	1.864990017	1.483956388
pp_115047	9.159731711333333	7.131662944
pp_171131	9.547490065333333	8.224141657
pp_216527	0.17042483966666666	0.10731058766666667
pp_82019	2.636304471	3.0245151396666667
pp_70314	0.918270744	0.7431024616666667
pp_56895	2.3706439333333336	2.961010888666667
pp_233750	4.051100908333334	5.610506191333333
pp_213193	5.8981400840000004	6.777946932
pp_79202	14.95104546	13.123786846666667
pp_233758	5.177143987333333	4.502676954
pp_122516	136.13825783333334	117.80992373333333
pp_117928	3.9527151233333333	3.066261712
pp_144906	1.9120766416666666	1.6498080666666668
pp_95562	1.627588933	1.374879295
pp_196180	1.216508202	1.0128755286666666
pp_165263	6.388744189666666	7.372567539
pp_185296	31.05815986	35.53180353
pp_200885	3.661814979666667	3.1623243676666664
pp_116001	2.909890980666667	2.4494043603333333
pp_173274	4.201668448333334	4.821327699
pp_159042	15.892632279999999	13.55054255
pp_239847	18.84352988	22.00376252
pp_198518	86.02188514	98.97866604
pp_72756	9.875641096666666	17.95132067833333
pp_192817	5.665056415333333	7.390443567
pp_92470	4.697310859333333	5.661443749333333
pp_203746	2.732184039333333	3.4712972456666664
pp_238537	28.081193373333335	32.490437703333335
pp_82264	1.5383962293333333	1.282693041
pp_115224	3.3110205676666666	4.189901454666667
pp_123484	55.20116811	63.72307024
pp_215093	1.7882543716666666	1.495137862
pp_223403	0.02243369233333333	0.008781677666666666
pp_148440	427.19483783333334	360.7671878666667
pp_182225	6.463943209666667	5.6761918363333335
pp_86908	9.384456565	11.109515592666666
pp_102708	62.36270625666667	73.43507772666666
pp_231812	14.602713906666667	16.894777106666666
pp_177904	7.992807928666667	9.191192619333334
pp_168981	4.0266033456666666	4.93492886
pp_73827	33.00696052	39.12397231333333
pp_194917	2.1524150466666665	1.8183267533333334
pp_94297	1.8488692013333332	2.5700743403333335
pp_94659	0.21404481133333333	0.29498421133333336
pp_79574	2.8993993503333333	3.4673359036666667
pp_172288	1.0517377863333333	0.8227607006666666
pp_74573	14.63256243	20.345994034333334
pp_237137	46.223067050000004	52.98428596
pp_233928	4.393717043333333	3.7468553533333333
pp_59510	1.312524603	1.0894134883333333
pp_124557	3.7727434890000002	3.2651456933333334
pp_167026	19.394401253333335	17.08915604
pp_201990	32.26054071	37.8023282
pp_199902	3.376331962666667	2.9402677143333333
pp_66510	1.83717139	1.435270904
pp_67473	7.549134652	6.2654037203333335
pp_58152	54.20018206333334	63.01413117
pp_78370	1.0962652290000001	0.8791156163333333
pp_142045	24.096893746666666	21.037239523333334
pp_103826	45.20456975333333	38.60867514666667
pp_117739	10.033638914666666	11.417875556666667
pp_214286	8.954020377666668	10.569789536666667
pp_209953	20.778301606666666	24.513163446666667
pp_108749	123.48744623	185.4273584
pp_163919	0.919330776	0.7267061300000001
pp_23094	0.6491237656666666	0.48301985033333333
pp_215920	1.4149692176666666	1.1975434413333335
pp_117736	21.124981076666664	24.291145750000002
pp_202211	11.982067666666667	9.986821772
pp_160963	1.5698541476666665	1.9453145113333334
pp_99787	4.013900503666667	3.456061791666667
pp_77016	2.772119608666667	2.084586233
pp_213233	7.881278867333333	6.901735115
pp_246327	71.01037864	80.62102157
pp_171582	6.351153584666666	5.421454203666666
pp_107762	56.76132805666667	66.69839867666667
pp_245071	25.553952256666665	30.677711663333334
pp_234855	0.664832963	0.9479763916666667
pp_158039	5.680705064333333	4.928997778
pp_135521	5.40239972	6.2490290863333335
pp_240041	17.362100336666668	19.79479392
pp_178299	2.3961236206666667	2.7722194036666665
pp_103604	15.851588033333334	19.112234814333334
pp_58640	71.81123009333334	83.61498375333333
pp_183104	39.95828474666666	34.33034293
pp_152665	31.181102196666668	26.71239495
pp_137506	52.70771262	45.1353542
pp_131545	2.7388529663333334	2.3717798313333334
pp_94552	2.469825661333333	3.3083528986666666
pp_155771	11.881811492333334	14.019407856666666
pp_241069	25.425861256666668	22.404943203333332
pp_91821	4.972644223333333	3.672147464
pp_246206	1.2603329903333333	1.5246728303333335
pp_237823	11.2629495	9.910059959333333
pp_154401	6.837246734	7.888392513333333
pp_202227	9.273321259333333	7.632795510333334
pp_206439	5.1682839776666665	6.046989454333334
pp_105236	147.47096253333333	128.2479222
pp_125133	1.4403908693333332	1.9578125536666666
pp_208187	11.790394561666666	13.673310946666668
pp_121877	3.2572472643333334	3.822820542333333
pp_205440	2.099386363333333	1.7979172226666666
pp_181495	248.06675566666667	203.58695863333332
pp_145236	1.643106638	2.1353573299999997
pp_115073	4.341171706666667	3.652502852
pp_206144	18.002070604333333	14.097318899666666
pp_135092	4.674246582333334	5.482164587333333
pp_227647	80.59165532666667	103.31872910999999
pp_53422	3.2479555073333333	2.776260112666667
pp_238804	0.14714367133333334	0.21650735333333332
pp_138170	50.36359334	58.38613994666667
pp_190339	99.84189917	115.46120931
pp_146216	3.7642726033333336	4.516151759
pp_181492	83.64455148	68.47845552
pp_125110	2.5324797216666664	3.1128816013333336
pp_155692	1.0741114836666665	1.4740099236666666
pp_94248	610.8034373666667	758.8696787
pp_85745	3.40325279	4.018322440333334
pp_124448	16.801393226666665	19.025243866666667
pp_73080	1.9228711766666666	2.4319348373333334
pp_228949	1.3026002766666667	1.609332468
pp_219255	0.38895446	0.2847708293333333
pp_78505	176.19596576666666	209.7237578
pp_238916	6.252046691333334	8.392896441333333
pp_134766	3.9036823866666666	4.7001147586666665
pp_74508	3.830308529	2.7337518376666665
pp_217529	1.9531135843333334	2.504828397333333
pp_83298	58.414233556666666	66.29808915000001
pp_178993	2.00552147	2.3873752336666665
pp_135400	0.38979655	0.24287570133333336
pp_237818	32.70172733333334	37.65067265
pp_64724	0.25424000533333335	0.17753748066666666
pp_234750	6.653632013666667	5.735230867333334
pp_241446	7.697013356333334	8.995246865333334
pp_189326	13.58985638	15.711297046666667
pp_207199	1.3074451053333334	1.044171253
pp_213798	10.728846507666667	12.891942087666667
pp_188425	14.590634163333334	16.908131893333334
pp_125213	19.07608527	22.34027026
pp_164231	0.0	0.008511428333333333
pp_184687	1.1104517706666666	1.3954417573333333
pp_142063	4.842560489333333	5.519028219
pp_188852	1.4553511096666667	1.7434158623333333
pp_100435	4.912511619333333	4.317763651
pp_172454	4.4786020146666665	5.362555858666667
pp_173348	1.3033485759999999	1.7057729446666667
pp_198401	36.92196447	42.291560600000004
pp_165603	1.8881025163333334	1.5267697633333335
pp_173610	13.927213563333332	15.818502933333333
pp_104520	7.371985517666666	8.547433840666667
pp_60095	79.32806300666667	60.16091973666666
pp_251154	1.90037557	1.5421136396666666
pp_136659	43.78555409333333	49.93226052666667
pp_128886	2.409277707333333	4.079377923
pp_188799	5.086911632666666	3.983760414333333
pp_104963	7.1341915013333335	6.101892281666666
pp_220873	3.0078175833333334	3.509399344333333
pp_205868	7.753543094666666	5.66234109
pp_96079	8.359263452	10.403585205666667
pp_200309	0.18961109633333334	0.11642200999999999
pp_136193	4.922933441333334	4.341402971333333
pp_119812	15.60590626	17.8105733
pp_89211	13.000841920000001	14.779390853333334
pp_178306	0.527308207	0.7981617243333333
pp_235364	16.816916106666667	19.149494326666666
pp_213748	0.5682365906666667	0.4420720336666667
pp_80837	1.7706905666666666	1.2511436613333333
pp_131034	9.358302347333334	11.132925566333332
pp_117972	3.8467320233333333	5.132121454666667
pp_93448	3.263401194666667	2.7935042363333333
pp_173119	456.89349323333334	525.2310866666667
pp_136397	2.2030642413333332	2.593918836
pp_106446	6.148837622333334	5.284954464
pp_68850	3.1078377986666665	2.5304801163333335
pp_227332	3.88304883	2.946852589
pp_216139	38.46086342	43.7003067
pp_154922	64.88740640666667	56.91764633
pp_180033	1.688914722	1.9914454266666666
pp_127108	16.058294446666668	14.156948436666667
pp_137675	3.525723741333333	3.0804064533333335
pp_78455	2.7551622386666668	2.388191211666667
pp_216933	1.2031057406666668	1.888697962
pp_188239	3.1405692133333334	2.684463097666667
pp_153650	1.3338523930000001	0.8380256669999999
pp_232128	1.3314882656666667	1.0410737763333333
pp_168562	8.202758394333333	7.066681573666666
pp_124368	6.321972852333333	7.258427549
pp_202235	34.76293582	39.758313513333334
pp_143900	4.584600952333333	5.368302474666667
pp_112317	6.8577880276666665	8.178790693
pp_243539	7.699758276	8.895709146333333
pp_172317	1.193161652	0.9510441206666667
pp_56707	13.182640713333335	9.687974298
pp_66253	897.2404022	792.2169896333334
pp_94410	2.135906711	1.4453703546666667
pp_198980	21.01516390666667	23.78020207666667
pp_203683	1.0019078846666667	0.7992199206666667
pp_239971	50.21412367666667	43.672611116666666
pp_194362	10.592119297333333	12.168687119666666
pp_212200	82.03083597	66.10423205666666
pp_66085	6.425569355666666	7.4225860059999995
pp_213885	7.014969126666666	8.313053485333333
pp_178026	21.431881830000002	24.395590276666667
pp_168482	13.816239206666667	15.798089446666667
pp_120497	3.3860796816666667	3.988587354
pp_209955	79.57306670666667	94.25641012
pp_129802	4.679686834	6.924147926
pp_119358	5.491997063	6.345413050333334
pp_230399	2.8175986733333334	2.3813227546666664
pp_201800	28.680747883333336	33.66652257333333
pp_216180	0.6509605056666666	0.9949611266666667
pp_110881	10.116928427	11.764962066
pp_111540	1.5626650183333333	1.8654294443333332
pp_97895	1.1700577996666666	1.456538334
pp_247675	2.011403217333333	2.5921939193333334
pp_174058	16.02010805	19.698756343333333
pp_168420	3.4141312573333336	2.863370775
pp_235832	6.192105970666667	7.127910057666667
pp_162881	3.526322515	3.0007945016666664
pp_230398	12.57481229	10.914890826
pp_141586	2.2593678600000002	1.6542503586666666
pp_100594	7.641753293	8.865152844333334
pp_58209	7.049628455	6.034893803666667
pp_153039	0.0	0.008511428333333333
pp_183649	1.430418307	0.92041058
pp_208173	10.122303751	8.368965544
pp_209970	5.432883865333333	4.139518840333333
pp_205835	1.1391121453333333	1.496341237
pp_217473	1.7460728473333333	2.1863285626666666
pp_200011	17.01944687	15.013593723333333
pp_104672	111.4688653	96.16051799
pp_202198	5.205893133333333	6.046933859
pp_234797	1.8314539363333333	2.14601117
pp_96033	3.3915761586666666	2.9221339410000002
pp_98745	0.122782709	0.074019346
pp_222698	0.18849878266666667	0.12854166666666667
pp_195899	3.6792101153333334	3.1787726210000002
pp_205977	0.43129846833333335	0.7176398453333334
pp_76693	22.881378220000002	19.730765263333332
pp_159807	22.50727795	25.505766086666668
pp_111405	6.078271649333333	5.183621354666666
pp_58802	3.892247544	3.3577526036666665
pp_98550	18.63975557	21.14375589333333
pp_95917	21.039102356666668	24.18670298
pp_79799	2.8299920186666667	3.3523455883333333
pp_252182	15.39452071	12.899942779333333
pp_225563	14.941516093333332	17.06878784
pp_92476	11.068202765333334	12.804016443333333
pp_155152	58.67213773666667	67.51608719333333
pp_88596	1.6294937476666667	2.0617689733333333
pp_166947	5.597098761333333	6.3955916293333335
pp_217230	2.6181138246666666	3.094804051666667
pp_161015	7.298604288333333	8.362911267
pp_214850	8.005614716666667	9.237633924
pp_206554	5.222226910333333	5.978864372666667
pp_238607	6.209871809	7.044805883666666
pp_119633	23.10850815	19.731004236666667
pp_215654	51.095333153333335	58.11699605333333
pp_205837	4.882425806333333	4.265070026
pp_117251	0.12032040333333334	0.049785602000000005
pp_119576	2.0593329566666667	2.4190566393333333
pp_137067	4.646538022333333	3.8775122186666664
pp_132078	1.166864064	0.9075518423333333
pp_87282	1.9740175906666666	2.340290574
pp_220950	1.1957218586666667	0.9097314133333333
pp_237710	0.7930807049999999	1.1046368846666668
pp_235401	3.3233481903333333	3.8193182656666664
pp_83247	10.261868624666667	9.074289208
pp_180019	9.684864561333333	8.581966991
pp_84867	1.0407731903333333	1.2987628453333333
pp_204017	0.009584410333333333	0.0
pp_179765	2.580548239	1.8951523663333334
pp_196639	0.11075844833333333	0.073728136
pp_61708	19.154701516666666	22.93542781
pp_138444	89.97685695	102.52430919333334
pp_216912	0.6228231426666666	0.4804331256666667
pp_205989	1.039471395	1.7117112683333333
pp_135318	4.00518906	3.2935068543333332
pp_195620	23.595146476666667	20.556265616666668
pp_236382	2.998937013	2.273046760333333
pp_219025	9.713900130666667	8.321648765
pp_163921	3.740091425333333	4.578099856
pp_209954	21.65026748	25.58817428
pp_59878	3.326785951333333	3.9408238453333335
pp_202195	6.0717640463333336	7.131256536333334
pp_250818	7.656474341666667	6.704716512333333
pp_179072	1.9996363716666665	1.6972739773333332
pp_128524	1.5951256416666668	2.3052745863333333
pp_72653	1.6177812196666668	1.9201495386666667
